timeframe,group,segment,category,year,metric,value,state
full-year,fish,gender,male,2013,churn,0.39018358399643766,OR
full-year,fish,gender,male,2014,churn,0.39022959544168645,OR
full-year,fish,gender,male,2015,churn,0.4003011383134655,OR
full-year,fish,gender,male,2016,churn,0.4002369303753912,OR
full-year,fish,gender,male,2017,churn,0.42078361359224314,OR
full-year,fish,gender,male,2018,churn,0.4155350871529117,OR
full-year,fish,gender,female,2009,churn,0.474746784634567,OR
full-year,fish,gender,female,2010,churn,0.5345640871072264,OR
full-year,fish,gender,female,2011,churn,0.5084612424644063,OR
full-year,fish,gender,female,2012,churn,0.5043477521015552,OR
full-year,fish,gender,female,2013,churn,0.505195294511659,OR
full-year,fish,gender,female,2014,churn,0.5054264576475574,OR
full-year,fish,gender,female,2015,churn,0.520922844776238,OR
full-year,fish,gender,female,2016,churn,0.5118577234136724,OR
full-year,fish,gender,female,2017,churn,0.5410482971605043,OR
full-year,fish,gender,female,2018,churn,0.5243469821455463,OR
full-year,fish,age,18-24,2009,churn,0.49065581684021786,OR
full-year,fish,age,18-24,2010,churn,0.5466188363384625,OR
full-year,fish,age,18-24,2011,churn,0.5239285518801656,OR
full-year,fish,age,18-24,2012,churn,0.5259311601614072,OR
full-year,fish,age,18-24,2013,churn,0.5227974330670359,OR
full-year,fish,age,18-24,2014,churn,0.5188879418218748,OR
full-year,fish,age,18-24,2015,churn,0.5322310553313003,OR
full-year,fish,age,18-24,2016,churn,0.5271891753893286,OR
full-year,fish,age,18-24,2017,churn,0.5478772854044004,OR
full-year,fish,age,18-24,2018,churn,0.5437282331653598,OR
full-year,fish,age,25-34,2009,churn,0.42201537992995275,OR
full-year,fish,age,25-34,2010,churn,0.47562972783280055,OR
full-year,fish,age,25-34,2011,churn,0.45615609309074234,OR
full-year,fish,age,25-34,2012,churn,0.45643276815580885,OR
full-year,fish,age,25-34,2013,churn,0.4615325736483062,OR
full-year,fish,age,25-34,2014,churn,0.45856762917933136,OR
full-year,fish,age,25-34,2015,churn,0.47208135971022563,OR
full-year,fish,age,25-34,2016,churn,0.4718412360745676,OR
full-year,fish,age,25-34,2017,churn,0.49265816721323547,OR
full-year,fish,age,25-34,2018,churn,0.4877748954622889,OR
full-year,fish,age,35-44,2009,churn,0.3828344765775438,OR
full-year,fish,age,35-44,2010,churn,0.43166065521998565,OR
full-year,fish,age,35-44,2011,churn,0.41469587624139176,OR
full-year,fish,age,35-44,2012,churn,0.4146014111155643,OR
full-year,fish,age,35-44,2013,churn,0.4178865869187371,OR
full-year,fish,age,35-44,2014,churn,0.42050808314087756,OR
full-year,fish,age,35-44,2015,churn,0.43170154149505674,OR
full-year,fish,age,35-44,2016,churn,0.4234762348555452,OR
full-year,fish,age,35-44,2017,churn,0.45091993851918555,OR
full-year,fish,age,35-44,2018,churn,0.4419060359689864,OR
full-year,fish,age,45-54,2009,churn,0.3523622359224686,OR
full-year,fish,age,45-54,2010,churn,0.4004244808613856,OR
full-year,fish,age,45-54,2011,churn,0.3915057601817298,OR
full-year,fish,age,45-54,2012,churn,0.3869722780435716,OR
full-year,fish,age,45-54,2013,churn,0.38988943983420254,OR
full-year,fish,age,45-54,2014,churn,0.3908258480858115,OR
full-year,fish,age,45-54,2015,churn,0.40215701601075,OR
full-year,fish,age,45-54,2016,churn,0.40309446254071657,OR
full-year,fish,age,45-54,2017,churn,0.42351385628322397,OR
full-year,fish,age,45-54,2018,churn,0.413869561893111,OR
full-year,fish,age,55-64,2009,churn,0.3256518002101041,OR
full-year,fish,age,55-64,2010,churn,0.37206823027718555,OR
full-year,fish,age,55-64,2011,churn,0.354171909264119,OR
full-year,fish,age,55-64,2012,churn,0.3480460541418709,OR
full-year,fish,age,55-64,2013,churn,0.35746487733277416,OR
full-year,fish,age,55-64,2014,churn,0.35980337372961285,OR
full-year,fish,age,55-64,2015,churn,0.36875711269991585,OR
full-year,fish,age,55-64,2016,churn,0.3688500830090564,OR
full-year,fish,age,55-64,2017,churn,0.39513110233157256,OR
full-year,fish,age,55-64,2018,churn,0.382303355510034,OR
full-year,all_sports,all,all,2008,participants,578450,OR
full-year,all_sports,all,all,2009,participants,619152,OR
full-year,all_sports,all,all,2010,participants,568086,OR
full-year,all_sports,all,all,2011,participants,561307,OR
full-year,all_sports,all,all,2012,participants,558879,OR
full-year,all_sports,all,all,2013,participants,561184,OR
full-year,all_sports,all,all,2014,participants,565232,OR
full-year,all_sports,all,all,2015,participants,559326,OR
full-year,all_sports,all,all,2016,participants,564502,OR
full-year,all_sports,all,all,2017,participants,539347,OR
full-year,all_sports,all,all,2018,participants,529843,OR
full-year,all_sports,residency,resident,2008,participants,472627,OR
full-year,all_sports,residency,resident,2009,participants,504185,OR
full-year,all_sports,residency,resident,2010,participants,469802,OR
full-year,all_sports,residency,resident,2011,participants,464801,OR
full-year,all_sports,residency,resident,2012,participants,460294,OR
full-year,all_sports,residency,resident,2013,participants,461928,OR
full-year,all_sports,residency,resident,2014,participants,463295,OR
full-year,all_sports,residency,resident,2015,participants,452627,OR
full-year,all_sports,residency,resident,2016,participants,454498,OR
full-year,all_sports,residency,resident,2017,participants,434410,OR
full-year,all_sports,residency,resident,2018,participants,427920,OR
full-year,all_sports,residency,nonresident,2008,participants,105823,OR
full-year,all_sports,residency,nonresident,2009,participants,114967,OR
full-year,all_sports,residency,nonresident,2010,participants,98284,OR
full-year,all_sports,residency,nonresident,2011,participants,96506,OR
full-year,all_sports,residency,nonresident,2012,participants,98585,OR
full-year,all_sports,residency,nonresident,2013,participants,99256,OR
full-year,all_sports,residency,nonresident,2014,participants,101937,OR
full-year,all_sports,residency,nonresident,2015,participants,106699,OR
full-year,all_sports,residency,nonresident,2016,participants,110004,OR
full-year,all_sports,residency,nonresident,2017,participants,104937,OR
full-year,all_sports,residency,nonresident,2018,participants,101923,OR
full-year,all_sports,gender,male,2008,participants,448304,OR
full-year,all_sports,gender,male,2009,participants,473530,OR
full-year,all_sports,gender,male,2010,participants,438775,OR
full-year,all_sports,gender,male,2011,participants,431351,OR
full-year,all_sports,gender,male,2012,participants,427045,OR
full-year,all_sports,gender,male,2013,participants,425277,OR
full-year,all_sports,gender,male,2014,participants,425558,OR
full-year,all_sports,gender,male,2015,participants,420618,OR
full-year,all_sports,gender,male,2016,participants,421806,OR
full-year,all_sports,gender,male,2017,participants,405117,OR
full-year,all_sports,gender,male,2018,participants,397059,OR
full-year,all_sports,gender,female,2008,participants,130146,OR
full-year,all_sports,gender,female,2009,participants,145622,OR
full-year,all_sports,gender,female,2010,participants,129311,OR
full-year,all_sports,gender,female,2011,participants,129956,OR
full-year,all_sports,gender,female,2012,participants,131834,OR
full-year,all_sports,gender,female,2013,participants,135907,OR
full-year,all_sports,gender,female,2014,participants,139674,OR
full-year,all_sports,gender,female,2015,participants,138708,OR
full-year,all_sports,gender,female,2016,participants,142696,OR
full-year,all_sports,gender,female,2017,participants,134230,OR
full-year,all_sports,gender,female,2018,participants,132784,OR
full-year,all_sports,age,18-24,2008,participants,67631,OR
full-year,all_sports,age,18-24,2009,participants,72732,OR
full-year,all_sports,age,18-24,2010,participants,63801,OR
full-year,all_sports,age,18-24,2011,participants,62249,OR
full-year,all_sports,age,18-24,2012,participants,61850,OR
full-year,all_sports,age,18-24,2013,participants,63856,OR
full-year,all_sports,age,18-24,2014,participants,65151,OR
full-year,all_sports,age,18-24,2015,participants,63490,OR
full-year,all_sports,age,18-24,2016,participants,63122,OR
full-year,all_sports,age,18-24,2017,participants,59464,OR
full-year,all_sports,age,18-24,2018,participants,57294,OR
full-year,all_sports,age,25-34,2008,participants,119985,OR
full-year,all_sports,age,25-34,2009,participants,129789,OR
full-year,all_sports,age,25-34,2010,participants,118606,OR
full-year,all_sports,age,25-34,2011,participants,118104,OR
full-year,all_sports,age,25-34,2012,participants,118015,OR
full-year,all_sports,age,25-34,2013,participants,119376,OR
full-year,all_sports,age,25-34,2014,participants,122011,OR
full-year,all_sports,age,25-34,2015,participants,121964,OR
full-year,all_sports,age,25-34,2016,participants,123476,OR
full-year,all_sports,age,25-34,2017,participants,118314,OR
full-year,all_sports,age,25-34,2018,participants,114976,OR
full-year,all_sports,age,35-44,2008,participants,128833,OR
full-year,all_sports,age,35-44,2009,participants,135480,OR
full-year,all_sports,age,35-44,2010,participants,123051,OR
full-year,all_sports,age,35-44,2011,participants,120949,OR
full-year,all_sports,age,35-44,2012,participants,120823,OR
full-year,all_sports,age,35-44,2013,participants,121839,OR
full-year,all_sports,age,35-44,2014,participants,122337,OR
full-year,all_sports,age,35-44,2015,participants,121336,OR
full-year,all_sports,age,35-44,2016,participants,124038,OR
full-year,all_sports,age,35-44,2017,participants,120076,OR
full-year,all_sports,age,35-44,2018,participants,120774,OR
full-year,all_sports,age,45-54,2008,participants,143968,OR
full-year,all_sports,age,45-54,2009,participants,151815,OR
full-year,all_sports,age,45-54,2010,participants,138705,OR
full-year,all_sports,age,45-54,2011,participants,133871,OR
full-year,all_sports,age,45-54,2012,participants,131203,OR
full-year,all_sports,age,45-54,2013,participants,128750,OR
full-year,all_sports,age,45-54,2014,participants,127697,OR
full-year,all_sports,age,45-54,2015,participants,125665,OR
full-year,all_sports,age,45-54,2016,participants,124916,OR
full-year,all_sports,age,45-54,2017,participants,118069,OR
full-year,all_sports,age,45-54,2018,participants,114939,OR
full-year,all_sports,age,55-64,2008,participants,118032,OR
full-year,all_sports,age,55-64,2009,participants,129335,OR
full-year,all_sports,age,55-64,2010,participants,123922,OR
full-year,all_sports,age,55-64,2011,participants,126133,OR
full-year,all_sports,age,55-64,2012,participants,126988,OR
full-year,all_sports,age,55-64,2013,participants,127362,OR
full-year,all_sports,age,55-64,2014,participants,128036,OR
full-year,all_sports,age,55-64,2015,participants,126871,OR
full-year,all_sports,age,55-64,2016,participants,128950,OR
full-year,all_sports,age,55-64,2017,participants,123424,OR
full-year,all_sports,age,55-64,2018,participants,121860,OR
full-year,all_sports,all,all,2013,recruits,116497,OR
full-year,all_sports,all,all,2014,recruits,121046,OR
full-year,all_sports,all,all,2015,recruits,124465,OR
full-year,all_sports,all,all,2016,recruits,126867,OR
full-year,all_sports,all,all,2017,recruits,119072,OR
full-year,all_sports,all,all,2018,recruits,115602,OR
full-year,all_sports,residency,resident,2013,recruits,64837,OR
full-year,all_sports,residency,resident,2014,recruits,66760,OR
full-year,all_sports,residency,resident,2015,recruits,65511,OR
full-year,all_sports,residency,resident,2016,recruits,66719,OR
full-year,all_sports,residency,resident,2017,recruits,61591,OR
full-year,all_sports,residency,resident,2018,recruits,60175,OR
full-year,all_sports,residency,nonresident,2013,recruits,51660,OR
full-year,all_sports,residency,nonresident,2014,recruits,54286,OR
full-year,all_sports,residency,nonresident,2015,recruits,58954,OR
full-year,all_sports,residency,nonresident,2016,recruits,60148,OR
full-year,all_sports,residency,nonresident,2017,recruits,57481,OR
full-year,all_sports,residency,nonresident,2018,recruits,55427,OR
full-year,all_sports,gender,male,2013,recruits,77340,OR
full-year,all_sports,gender,male,2014,recruits,80211,OR
full-year,all_sports,gender,male,2015,recruits,83254,OR
full-year,all_sports,gender,male,2016,recruits,84617,OR
full-year,all_sports,gender,male,2017,recruits,80915,OR
full-year,all_sports,gender,male,2018,recruits,78392,OR
full-year,all_sports,gender,female,2013,recruits,39157,OR
full-year,all_sports,gender,female,2014,recruits,40835,OR
full-year,all_sports,gender,female,2015,recruits,41211,OR
full-year,all_sports,gender,female,2016,recruits,42250,OR
full-year,all_sports,gender,female,2017,recruits,38157,OR
full-year,all_sports,gender,female,2018,recruits,37210,OR
full-year,all_sports,age,18-24,2013,recruits,18053,OR
full-year,all_sports,age,18-24,2014,recruits,18669,OR
full-year,all_sports,age,18-24,2015,recruits,18302,OR
full-year,all_sports,age,18-24,2016,recruits,18066,OR
full-year,all_sports,age,18-24,2017,recruits,16481,OR
full-year,all_sports,age,18-24,2018,recruits,15716,OR
full-year,all_sports,age,25-34,2013,recruits,30133,OR
full-year,all_sports,age,25-34,2014,recruits,31710,OR
full-year,all_sports,age,25-34,2015,recruits,33042,OR
full-year,all_sports,age,25-34,2016,recruits,33633,OR
full-year,all_sports,age,25-34,2017,recruits,31932,OR
full-year,all_sports,age,25-34,2018,recruits,30231,OR
full-year,all_sports,age,35-44,2013,recruits,24779,OR
full-year,all_sports,age,35-44,2014,recruits,25917,OR
full-year,all_sports,age,35-44,2015,recruits,26571,OR
full-year,all_sports,age,35-44,2016,recruits,27586,OR
full-year,all_sports,age,35-44,2017,recruits,26374,OR
full-year,all_sports,age,35-44,2018,recruits,26430,OR
full-year,all_sports,age,45-54,2013,recruits,22835,OR
full-year,all_sports,age,45-54,2014,recruits,23441,OR
full-year,all_sports,age,45-54,2015,recruits,24439,OR
full-year,all_sports,age,45-54,2016,recruits,24631,OR
full-year,all_sports,age,45-54,2017,recruits,22573,OR
full-year,all_sports,age,45-54,2018,recruits,22080,OR
full-year,all_sports,age,55-64,2013,recruits,20697,OR
full-year,all_sports,age,55-64,2014,recruits,21309,OR
full-year,all_sports,age,55-64,2015,recruits,22111,OR
full-year,all_sports,age,55-64,2016,recruits,22951,OR
full-year,all_sports,age,55-64,2017,recruits,21712,OR
full-year,all_sports,age,55-64,2018,recruits,21145,OR
full-year,all_sports,all,all,2009,churn,0.3359616215748978,OR
full-year,all_sports,all,all,2010,churn,0.3863994624906319,OR
full-year,all_sports,all,all,2011,churn,0.366034368035825,OR
full-year,all_sports,all,all,2012,churn,0.36397550716452814,OR
full-year,all_sports,all,all,2013,churn,0.36634226728862573,OR
full-year,all_sports,all,all,2014,churn,0.36832660945429674,OR
full-year,all_sports,all,all,2015,churn,0.37860206074673824,OR
full-year,all_sports,all,all,2016,churn,0.37516403671561915,OR
full-year,all_sports,all,all,2017,churn,0.3971199393447668,OR
full-year,all_sports,all,all,2018,churn,0.38686596940374135,OR
full-year,all_sports,residency,resident,2009,churn,0.27144450063157627,OR
full-year,all_sports,residency,resident,2010,churn,0.3199830220376335,OR
full-year,all_sports,residency,resident,2011,churn,0.30312770060578736,OR
full-year,all_sports,residency,resident,2012,churn,0.3023278829604135,OR
full-year,all_sports,residency,resident,2013,churn,0.30198959795261315,OR
full-year,all_sports,residency,resident,2014,churn,0.3030738623202372,OR
full-year,all_sports,residency,resident,2015,churn,0.31373598622041277,OR
full-year,all_sports,residency,resident,2016,churn,0.3052173432753386,OR
full-year,all_sports,residency,resident,2017,churn,0.32486369217093575,OR
full-year,all_sports,residency,resident,2018,churn,0.31311578055652733,OR
full-year,all_sports,residency,nonresident,2009,churn,0.6241081806412595,OR
full-year,all_sports,residency,nonresident,2010,churn,0.6776553271808433,OR
full-year,all_sports,residency,nonresident,2011,churn,0.6667311057751008,OR
full-year,all_sports,residency,nonresident,2012,churn,0.6608811887343793,OR
full-year,all_sports,residency,nonresident,2013,churn,0.6668052949231628,OR
full-year,all_sports,residency,nonresident,2014,churn,0.671999677601354,OR
full-year,all_sports,residency,nonresident,2015,churn,0.6734061233899369,OR
full-year,all_sports,residency,nonresident,2016,churn,0.6718900833184941,OR
full-year,all_sports,residency,nonresident,2017,churn,0.6955845855946764,OR
full-year,all_sports,residency,nonresident,2018,churn,0.6921552184188458,OR
full-year,all_sports,gender,male,2009,churn,0.3072576093237218,OR
full-year,all_sports,gender,male,2010,churn,0.35289073258928266,OR
full-year,all_sports,gender,male,2011,churn,0.3364258035103713,OR
full-year,all_sports,gender,male,2012,churn,0.3342576856104786,OR
full-year,all_sports,gender,male,2013,churn,0.3369408656672371,OR
full-year,all_sports,gender,male,2014,churn,0.33866491691008066,OR
full-year,all_sports,gender,male,2015,churn,0.34782557603903286,OR
full-year,all_sports,gender,male,2016,churn,0.3464666159406504,OR
