state,year,sex,age,pop
Tennessee,2015,2,18 and 19 years,83398.94039262326
Tennessee,2015,2,20 years,47043.91806960874
Tennessee,2015,2,21 years,47394.77263068659
Tennessee,2015,2,22 to 24 years,136797.78775204378
Tennessee,2015,2,25 to 29 years,217959.7768101649
Tennessee,2015,2,30 to 34 years,217155.65060515126
Tennessee,2015,2,35 to 39 years,210431.61420484137
Tennessee,2015,2,40 to 44 years,222253.1820460135
Tennessee,2015,2,45 to 49 years,227622.4736671326
Tennessee,2015,2,5 to 9 years,207363.15784119524
Tennessee,2015,2,50 to 54 years,241364.6153195228
Tennessee,2015,2,55 to 59 years,233200.65557606105
Tennessee,2015,2,60 and 61 years,86276.7590178803
Tennessee,2015,2,62 to 64 years,123649.86798633459
Tennessee,2015,2,65 and 66 years,76693.15654173362
Tennessee,2015,2,67 to 69 years,97068.0718473325
Tennessee,2015,2,70 to 74 years,127120.89446774925
Tennessee,2015,2,75 to 79 years,95396.94954485766
Tennessee,2015,2,80 to 84 years,72211.14162854262
Tennessee,2015,2,85 years and over,73992.79325806221
Tennessee,2015,2,Under 5 years,199101.85116749225
Tennessee,2016,1,10 to 14 years,218766.49166227476
Tennessee,2016,1,15 to 17 years,132029.32694838996
Tennessee,2016,1,18 and 19 years,86374.87612707925
Tennessee,2016,1,20 years,50819.85392170353
Tennessee,2016,1,21 years,48091.01916002254
Tennessee,2016,1,22 to 24 years,135523.33144242776
Tennessee,2016,1,25 to 29 years,219547.89841812986
Tennessee,2016,1,30 to 34 years,213128.18525249432
Tennessee,2016,1,35 to 39 years,206026.5170999307
Tennessee,2016,1,40 to 44 years,215431.8129613139
Tennessee,2016,1,45 to 49 years,218352.44756306842
Tennessee,2016,1,5 to 9 years,214811.76162647305
Tennessee,2016,1,50 to 54 years,226272.0557743583
Tennessee,2016,1,55 to 59 years,215366.86486732075
Tennessee,2016,1,60 and 61 years,79643.61507307031
Tennessee,2016,1,62 to 64 years,111799.010483492
Tennessee,2016,1,65 and 66 years,71242.98504064366
Tennessee,2016,1,67 to 69 years,92916.36696895194
Tennessee,2016,1,70 to 74 years,113982.89014401172
Tennessee,2016,1,75 to 79 years,76979.72840538247
Tennessee,2016,1,80 to 84 years,48596.39651640675
Tennessee,2016,1,85 years and over,34897.42275369506
Tennessee,2016,1,Under 5 years,208661.98897649653
Tennessee,2016,2,10 to 14 years,209603.73633939723
Tennessee,2016,2,15 to 17 years,126143.40593026063
Tennessee,2016,2,18 and 19 years,82441.45718461902
Tennessee,2016,2,20 years,47367.45680038009
Tennessee,2016,2,21 years,46681.44255757743
Tennessee,2016,2,22 to 24 years,137714.314800728
Tennessee,2016,2,25 to 29 years,222855.17714193737
Tennessee,2016,2,30 to 34 years,218426.52898277936
Tennessee,2016,2,35 to 39 years,212135.69719116148
Tennessee,2016,2,40 to 44 years,219475.84662635621
Tennessee,2016,2,45 to 49 years,225916.87088533325
Tennessee,2016,2,5 to 9 years,207598.46393735867
Tennessee,2016,2,50 to 54 years,240556.57719697698
Tennessee,2016,2,55 to 59 years,235472.3592140756
Tennessee,2016,2,60 and 61 years,88275.62269034756
Tennessee,2016,2,62 to 64 years,125210.79189307774
Tennessee,2016,2,65 and 66 years,80730.48083348694
Tennessee,2016,2,67 to 69 years,102203.94440997257
Tennessee,2016,2,70 to 74 years,132131.8231592229
Tennessee,2016,2,75 to 79 years,97991.45162613552
Tennessee,2016,2,80 to 84 years,73291.89444333385
Tennessee,2016,2,85 years and over,74067.2123153771
Tennessee,2016,2,Under 5 years,199455.59665296736
Tennessee,2017,1,10 to 14 years,220421.5424626833
Tennessee,2017,1,15 to 17 years,133620.0289772563
Tennessee,2017,1,18 and 19 years,86447.63664975541
Tennessee,2017,1,20 years,49647.49640228449
Tennessee,2017,1,21 years,48080.4728282329
Tennessee,2017,1,22 to 24 years,135677.19230646224
Tennessee,2017,1,25 to 29 years,227408.57619227996
Tennessee,2017,1,30 to 34 years,214152.43127901817
Tennessee,2017,1,35 to 39 years,208540.2293937549
Tennessee,2017,1,40 to 44 years,213059.27726077972
Tennessee,2017,1,45 to 49 years,218681.64802063123
Tennessee,2017,1,5 to 9 years,214450.3793044543
Tennessee,2017,1,50 to 54 years,225727.66122283982
Tennessee,2017,1,55 to 59 years,217484.77148159247
Tennessee,2017,1,60 and 61 years,81304.21988301116
Tennessee,2017,1,62 to 64 years,113990.03347207021
Tennessee,2017,1,65 and 66 years,72721.68973051579
Tennessee,2017,1,67 to 69 years,96220.94201653657
Tennessee,2017,1,70 to 74 years,118974.81579523755
Tennessee,2017,1,75 to 79 years,79902.94896474828
Tennessee,2017,1,80 to 84 years,48798.395374164385
Tennessee,2017,1,85 years and over,36574.39123161146
Tennessee,2017,1,Under 5 years,209514.40757931065
Tennessee,2017,2,10 to 14 years,211019.4010183738
Tennessee,2017,2,15 to 17 years,126939.07837276641
Tennessee,2017,2,18 and 19 years,82388.22191412016
Tennessee,2017,2,20 years,45630.79093991995
Tennessee,2017,2,21 years,46323.29129938077
Tennessee,2017,2,22 to 24 years,137580.80562938537
Tennessee,2017,2,25 to 29 years,230892.4326262194
Tennessee,2017,2,30 to 34 years,220154.10106101196
Tennessee,2017,2,35 to 39 years,215184.57204972702
Tennessee,2017,2,40 to 44 years,216041.80817751773
Tennessee,2017,2,45 to 49 years,225759.18473406343
Tennessee,2017,2,5 to 9 years,207111.50251410372
Tennessee,2017,2,50 to 54 years,239948.83233452792
Tennessee,2017,2,55 to 59 years,237410.68123729705
Tennessee,2017,2,60 and 61 years,89903.02023484775
Tennessee,2017,2,62 to 64 years,127967.15159363997
Tennessee,2017,2,65 and 66 years,82150.27024875478
Tennessee,2017,2,67 to 69 years,106523.02886190749
Tennessee,2017,2,70 to 74 years,138782.76660571824
Tennessee,2017,2,75 to 79 years,100864.0501535382
Tennessee,2017,2,80 to 84 years,73346.05863023525
Tennessee,2017,2,85 years and over,75609.65011358296
Tennessee,2017,2,Under 5 years,199862.11182012985
Tennessee,2018,1,10 to 14 years,222432.8316963959
Tennessee,2018,1,15 to 17 years,134839.27698127486
Tennessee,2018,1,18 and 19 years,87236.44884538274
Tennessee,2018,1,20 years,50100.51689147558
Tennessee,2018,1,21 years,48519.19463496197
Tennessee,2018,1,22 to 24 years,136915.21139070188
Tennessee,2018,1,25 to 29 years,229483.62029114284
Tennessee,2018,1,30 to 34 years,216106.51650404916
Tennessee,2018,1,35 to 39 years,210443.1047365614
Tennessee,2018,1,40 to 44 years,215003.3877397713
Tennessee,2018,1,45 to 49 years,220677.06117018254
Tennessee,2018,1,5 to 9 years,216407.1832277081
Tennessee,2018,1,50 to 54 years,227787.36740988586
Tennessee,2018,1,55 to 59 years,219469.26344408488
Tennessee,2018,1,60 and 61 years,82046.09973866904
Tennessee,2018,1,62 to 64 years,115030.16287372218
Tennessee,2018,1,65 and 66 years,73385.25623122267
Tennessee,2018,1,67 to 69 years,97098.93308117268
Tennessee,2018,1,70 to 74 years,120060.43003882906
Tennessee,2018,1,75 to 79 years,80632.04258780871
Tennessee,2018,1,80 to 84 years,49243.6680373621
Tennessee,2018,1,85 years and over,36908.12303700515
Tennessee,2018,1,Under 5 years,211426.1720446341
Tennessee,2018,2,10 to 14 years,212944.89815731425
Tennessee,2018,2,15 to 17 years,128097.36444052572
Tennessee,2018,2,18 and 19 years,83139.9930063157
Tennessee,2018,2,20 years,46047.16003668729
Tennessee,2018,2,21 years,46745.97928177864
Tennessee,2018,2,22 to 24 years,138836.19468998382
Tennessee,2018,2,25 to 29 years,232999.26600873892
Tennessee,2018,2,30 to 34 years,222162.9499615075
Tennessee,2018,2,35 to 39 years,217148.07529078587
Tennessee,2018,2,40 to 44 years,218013.13347523814
Tennessee,2018,2,45 to 49 years,227819.17856494876
Tennessee,2018,2,5 to 9 years,209001.34109580758
Tennessee,2018,2,50 to 54 years,242138.3030084211
Tennessee,2018,2,55 to 59 years,239576.99194271181
Tennessee,2018,2,60 and 61 years,90723.36190679303
Tennessee,2018,2,62 to 64 years,129134.81856209306
Tennessee,2018,2,65 and 66 years,82899.87009390545
Tennessee,2018,2,67 to 69 years,107495.02378898537
Tennessee,2018,2,70 to 74 years,140049.12324754323
Tennessee,2018,2,75 to 79 years,101784.40837204947
Tennessee,2018,2,80 to 84 years,74015.32233472647
Tennessee,2018,2,85 years and over,76299.56850150083
Tennessee,2018,2,Under 5 years,201685.80159763398
Texas,2008,1,10 to 14 years,925559.4109504686
Texas,2008,1,15 to 17 years,572314.8545252196
Texas,2008,1,18 and 19 years,381892.1954093575
Texas,2008,1,20 years,196439.95315119662
Texas,2008,1,21 years,189795.73266851186
Texas,2008,1,22 to 24 years,534071.3413541545
Texas,2008,1,25 to 29 years,904107.9276945589
Texas,2008,1,30 to 34 years,851345.1179653199
Texas,2008,1,35 to 39 years,868379.1194917334
Texas,2008,1,40 to 44 years,842876.1115712882
Texas,2008,1,45 to 49 years,863884.6467950187
Texas,2008,1,5 to 9 years,942820.3858477729
Texas,2008,1,50 to 54 years,782189.2315146937
Texas,2008,1,55 to 59 years,647248.0631653046
Texas,2008,1,60 and 61 years,229774.04230872044
Texas,2008,1,62 to 64 years,285346.522400088
Texas,2008,1,65 and 66 years,162864.89226510597
Texas,2008,1,67 to 69 years,203338.14383743328
Texas,2008,1,70 to 74 years,272784.9961511838
Texas,2008,1,75 to 79 years,201118.4042630826
Texas,2008,1,80 to 84 years,133362.35358006498
Texas,2008,1,85 years and over,93843.98997778494
Texas,2008,1,Under 5 years,971997.9626581905
Texas,2008,2,10 to 14 years,886148.0347961414
Texas,2008,2,15 to 17 years,538286.8467800386
Texas,2008,2,18 and 19 years,356377.1888966185
Texas,2008,2,20 years,179409.95115554766
Texas,2008,2,21 years,172312.7838137724
Texas,2008,2,22 to 24 years,512689.84988662536
Texas,2008,2,25 to 29 years,885938.0594310001
Texas,2008,2,30 to 34 years,848666.4322357317
Texas,2008,2,35 to 39 years,875960.2300560247
Texas,2008,2,40 to 44 years,845466.8076240552
Texas,2008,2,45 to 49 years,870163.9100954343
Texas,2008,2,5 to 9 years,902992.0586112367
Texas,2008,2,50 to 54 years,806273.4058963985
Texas,2008,2,55 to 59 years,685050.628069573
Texas,2008,2,60 and 61 years,242664.52996301273
Texas,2008,2,62 to 64 years,312910.28854699124
Texas,2008,2,65 and 66 years,179284.96581915408
Texas,2008,2,67 to 69 years,232297.74622118036
Texas,2008,2,70 to 74 years,323690.0238402681
Texas,2008,2,75 to 79 years,262675.1822609767
Texas,2008,2,80 to 84 years,205587.8798925184
Texas,2008,2,85 years and over,195504.06295228124
Texas,2008,2,Under 5 years,931332.7336091625
Texas,2009,1,10 to 14 years,944319.654170381
Texas,2009,1,15 to 17 years,583915.153481973
Texas,2009,1,18 and 19 years,389632.80112834496
Texas,2009,1,20 years,200421.61143873996
Texas,2009,1,21 years,193642.718680254
Texas,2009,1,22 to 24 years,544896.4792567553
Texas,2009,1,25 to 29 years,922433.3689573549
Texas,2009,1,30 to 34 years,868601.1053046017
Texas,2009,1,35 to 39 years,885980.3704714288
Texas,2009,1,40 to 44 years,859960.4398923555
Texas,2009,1,45 to 49 years,881394.7989214823
Texas,2009,1,5 to 9 years,961930.493250854
Texas,2009,1,50 to 54 years,798043.4922499857
Texas,2009,1,55 to 59 years,660367.1897658639
Texas,2009,1,60 and 61 years,234431.35211329302
Texas,2009,1,62 to 64 years,291130.2355781374
Texas,2009,1,65 and 66 years,166166.01475895065
Texas,2009,1,67 to 69 years,207459.6221446534
Texas,2009,1,70 to 74 years,278314.09867447166
Texas,2009,1,75 to 79 years,205194.89047816145
Texas,2009,1,80 to 84 years,136065.4865825945
Texas,2009,1,85 years and over,95746.121873243
Texas,2009,1,Under 5 years,991699.4728724309
Texas,2009,2,10 to 14 years,904109.4454467568
Texas,2009,2,15 to 17 years,549197.4291242914
Texas,2009,2,18 and 19 years,363600.62875647965
Texas,2009,2,20 years,183046.42686951003
Texas,2009,2,21 years,175805.4064331318
Texas,2009,2,22 to 24 years,523081.60450168187
Texas,2009,2,25 to 29 years,903895.2140728994
Texas,2009,2,30 to 34 years,865868.1250638216
Texas,2009,2,35 to 39 years,893715.1432170783
Texas,2009,2,40 to 44 years,862603.6469859954
Texas,2009,2,45 to 49 years,887801.3371492163
Texas,2009,2,5 to 9 years,921294.8822277131
Texas,2009,2,50 to 54 years,822615.830831423
Texas,2009,2,55 to 59 years,698935.978105981
Texas,2009,2,60 and 61 years,247583.1181693353
Texas,2009,2,62 to 64 years,319252.6940692108
Texas,2009,2,65 and 66 years,182918.90819459496
Texas,2009,2,67 to 69 years,237006.2091971784
Texas,2009,2,70 to 74 years,330250.9247432871
Texas,2009,2,75 to 79 years,267999.36809794017
Texas,2009,2,80 to 84 years,209754.95829312492
Texas,2009,2,85 years and over,199466.7516009758
Texas,2009,2,Under 5 years,950209.9968020585
Texas,2010,1,10 to 14 years,961107.475538287
Texas,2010,1,15 to 17 years,594295.8156310424
Texas,2010,1,18 and 19 years,396559.5719898135
Texas,2010,1,20 years,203984.6445666032
Texas,2010,1,21 years,197085.23875917343
Texas,2010,1,22 to 24 years,554583.4795403614
Texas,2010,1,25 to 29 years,938832.1027478281
Texas,2010,1,30 to 34 years,884042.8258400385
Texas,2010,1,35 to 39 years,901731.0541824574
Texas,2010,1,40 to 44 years,875248.549363149
Texas,2010,1,45 to 49 years,897063.9617664458
Texas,2010,1,5 to 9 years,979031.3946434277
Texas,2010,1,50 to 54 years,812230.8614660619
Texas,2010,1,55 to 59 years,672106.9924587931
Texas,2010,1,60 and 61 years,238598.9998424639
Texas,2010,1,62 to 64 years,296305.85843857226
Texas,2010,1,65 and 66 years,169120.06253384403
Texas,2010,1,67 to 69 years,211147.77483980986
Texas,2010,1,70 to 74 years,283261.88023560157
Texas,2010,1,75 to 79 years,208842.78147750825
Texas,2010,1,80 to 84 years,138484.41652119943
Texas,2010,1,85 years and over,97448.26667514261
Texas,2010,1,Under 5 years,1009329.5979341137
Texas,2010,2,10 to 14 years,920182.4222191519
Texas,2010,2,15 to 17 years,558960.8903581379
Texas,2010,2,18 and 19 years,370064.60774692515
Texas,2010,2,20 years,186300.5693653776
Texas,2010,2,21 years,178930.82031780249
Texas,2010,2,22 to 24 years,532380.7867207861
Texas,2010,2,25 to 29 years,919964.3823065017
Texas,2010,2,30 to 34 years,881261.2595258015
Texas,2010,2,35 to 39 years,909603.3333144261
Texas,2010,2,40 to 44 years,877938.7465711326
Texas,2010,2,45 to 49 years,903584.3934399837
Texas,2010,2,5 to 9 years,937673.3763548874
Texas,2010,2,50 to 54 years,837240.0394470342
Texas,2010,2,55 to 59 years,711361.4447329086
Texas,2010,2,60 and 61 years,251984.57390858652
Texas,2010,2,62 to 64 years,324928.26925774716
Texas,2010,2,65 and 66 years,186170.78370308585
Texas,2010,2,67 to 69 years,241219.63193545904
Texas,2010,2,70 to 74 years,336122.0230590866
Texas,2010,2,75 to 79 years,272763.77758414595
Texas,2010,2,80 to 84 years,213483.91676106147
Texas,2010,2,85 years and over,203012.80952736255
Texas,2010,2,Under 5 years,967102.5348508677
Texas,2011,1,10 to 14 years,976304.9682928445
Texas,2011,1,15 to 17 years,597661.067543932
Texas,2011,1,18 and 19 years,400806.48771263415
Texas,2011,1,20 years,203121.677849812
Texas,2011,1,21 years,201741.75686225345
Texas,2011,1,22 to 24 years,559514.999674056
Texas,2011,1,25 to 29 years,955453.979147005
Texas,2011,1,30 to 34 years,898625.6651687501
Texas,2011,1,35 to 39 years,905912.43473471
Texas,2011,1,40 to 44 years,876727.0540878698
Texas,2011,1,45 to 49 years,898529.3916114785
Texas,2011,1,5 to 9 years,996888.8759572211
Texas,2011,1,50 to 54 years,833587.1836343611
Texas,2011,1,55 to 59 years,690002.9369604338
Texas,2011,1,60 and 61 years,251749.14106779773
Texas,2011,1,62 to 64 years,315804.1830386604
Texas,2011,1,65 and 66 years,178256.1848857038
Texas,2011,1,67 to 69 years,221847.4023388941
Texas,2011,1,70 to 74 years,289092.9292937443
Texas,2011,1,75 to 79 years,212958.14388415654
Texas,2011,1,80 to 84 years,140586.3088044827
Texas,2011,1,85 years and over,102342.93217779457
Texas,2011,1,Under 5 years,1016245.0369665007
Texas,2011,2,10 to 14 years,930880.412453333
Texas,2011,2,15 to 17 years,561705.4819018682
Texas,2011,2,18 and 19 years,373486.53663787234
Texas,2011,2,20 years,187360.76484487666
Texas,2011,2,21 years,183811.06562031683
Texas,2011,2,22 to 24 years,535941.4357365592
Texas,2011,2,25 to 29 years,933801.7455567765
Texas,2011,2,30 to 34 years,893942.4224472836
Texas,2011,2,35 to 39 years,913256.1402754004
Texas,2011,2,40 to 44 years,880884.4154427348
Texas,2011,2,45 to 49 years,906953.8454725074
Texas,2011,2,5 to 9 years,958024.3796062006
Texas,2011,2,50 to 54 years,856861.5749046376
Texas,2011,2,55 to 59 years,727879.8529497659
Texas,2011,2,60 and 61 years,266592.86727980216
Texas,2011,2,62 to 64 years,347834.2920229431
Texas,2011,2,65 and 66 years,193170.30466646596
Texas,2011,2,67 to 69 years,253302.97557816934
Texas,2011,2,70 to 74 years,342621.0271367129
Texas,2011,2,75 to 79 years,275611.525677109
Texas,2011,2,80 to 84 years,215521.29794656835
Texas,2011,2,85 years and over,207812.16696806237
Texas,2011,2,Under 5 years,975209.7271789383
Texas,2012,1,10 to 14 years,993952.4509295269
Texas,2012,1,15 to 17 years,597932.7765018834
Texas,2012,1,18 and 19 years,404163.59360744734
Texas,2012,1,20 years,210623.13178795564
Texas,2012,1,21 years,204705.36207514352
Texas,2012,1,22 to 24 years,564670.9365578351
Texas,2012,1,25 to 29 years,971085.5181200509
Texas,2012,1,30 to 34 years,920966.6244715109
Texas,2012,1,35 to 39 years,910739.3771294316
Texas,2012,1,40 to 44 years,885272.6825993219
Texas,2012,1,45 to 49 years,898310.8188081373
Texas,2012,1,5 to 9 years,1013748.7256876014
Texas,2012,1,50 to 54 years,853302.4440196649
Texas,2012,1,55 to 59 years,713858.1387039663
Texas,2012,1,60 and 61 years,259421.44583636482
Texas,2012,1,62 to 64 years,334302.24192434916
Texas,2012,1,65 and 66 years,191202.53915750457
Texas,2012,1,67 to 69 years,235081.79768912538
Texas,2012,1,70 to 74 years,296241.3991544334
Texas,2012,1,75 to 79 years,216851.38259797718
Texas,2012,1,80 to 84 years,144076.68328606364
Texas,2012,1,85 years and over,107730.73110973478
Texas,2012,1,Under 5 years,1018626.3837247619
Texas,2012,2,10 to 14 years,948204.0961927052
Texas,2012,2,15 to 17 years,564045.8346154534
Texas,2012,2,18 and 19 years,377890.68316158373
Texas,2012,2,20 years,194098.29285747802
Texas,2012,2,21 years,186895.1314022188
Texas,2012,2,22 to 24 years,542117.5896565407
Texas,2012,2,25 to 29 years,944938.8699870525
Texas,2012,2,30 to 34 years,912818.5655437442
Texas,2012,2,35 to 39 years,916784.4440920997
Texas,2012,2,40 to 44 years,888380.5983823885
Texas,2012,2,45 to 49 years,907298.2116353603
Texas,2012,2,5 to 9 years,974510.1246222712
Texas,2012,2,50 to 54 years,874259.9180813027
Texas,2012,2,55 to 59 years,753235.4213260501
