"","region","state","timeframe","group","metric","segment","year","category","value","aggregation","states_included"
"6235","Southeast","Southeast","mid-year","all_sports","participation rate","age",2011,"18-24",0.0436388720986174,"mean","FL,SC,VA"
"6236","Southeast","Southeast","mid-year","all_sports","participation rate","age",2011,"25-34",0.0501933091525196,"mean","FL,SC,VA"
"6237","Southeast","Southeast","mid-year","all_sports","participation rate","age",2011,"35-44",0.0501071972763236,"mean","FL,SC,VA"
"6238","Southeast","Southeast","mid-year","all_sports","participation rate","age",2011,"45-54",0.0518972319186175,"mean","FL,SC,VA"
"6239","Southeast","Southeast","mid-year","all_sports","participation rate","age",2011,"55-64",0.0522890758575994,"mean","FL,SC,VA"
"6240","Southeast","Southeast","mid-year","all_sports","participation rate","age",2012,"18-24",0.0456293042026669,"mean","FL,SC,VA"
"6241","Southeast","Southeast","mid-year","all_sports","participation rate","age",2012,"25-34",0.0515205585521658,"mean","FL,SC,VA"
"6242","Southeast","Southeast","mid-year","all_sports","participation rate","age",2012,"35-44",0.0513222194740622,"mean","FL,SC,VA"
"6243","Southeast","Southeast","mid-year","all_sports","participation rate","age",2012,"45-54",0.0521998328276215,"mean","FL,SC,VA"
"6244","Southeast","Southeast","mid-year","all_sports","participation rate","age",2012,"55-64",0.0517722614548354,"mean","FL,SC,VA"
"6245","Southeast","Southeast","mid-year","all_sports","participation rate","age",2013,"18-24",0.044779910702294,"mean","FL,SC,VA"
"6246","Southeast","Southeast","mid-year","all_sports","participation rate","age",2013,"25-34",0.0494809743861973,"mean","FL,SC,VA"
"6247","Southeast","Southeast","mid-year","all_sports","participation rate","age",2013,"35-44",0.0486177757467962,"mean","FL,SC,VA"
"6248","Southeast","Southeast","mid-year","all_sports","participation rate","age",2013,"45-54",0.0493424613420706,"mean","FL,SC,VA"
"6249","Southeast","Southeast","mid-year","all_sports","participation rate","age",2013,"55-64",0.0497169422317132,"mean","FL,SC,VA"
"6250","Southeast","Southeast","mid-year","all_sports","participation rate","age",2014,"18-24",0.0459486140466309,"mean","FL,SC,VA"
"6251","Southeast","Southeast","mid-year","all_sports","participation rate","age",2014,"25-34",0.0506391072588715,"mean","FL,SC,VA"
"6252","Southeast","Southeast","mid-year","all_sports","participation rate","age",2014,"35-44",0.0491838495671044,"mean","FL,SC,VA"
"6253","Southeast","Southeast","mid-year","all_sports","participation rate","age",2014,"45-54",0.0482709153568893,"mean","FL,SC,VA"
"6254","Southeast","Southeast","mid-year","all_sports","participation rate","age",2014,"55-64",0.0472179790511672,"mean","FL,SC,VA"
"6255","Southeast","Southeast","mid-year","all_sports","participation rate","age",2015,"18-24",0.0473539084377135,"mean","FL,SC,VA"
"6256","Southeast","Southeast","mid-year","all_sports","participation rate","age",2015,"25-34",0.0529905863126076,"mean","FL,SC,VA"
"6257","Southeast","Southeast","mid-year","all_sports","participation rate","age",2015,"35-44",0.0516820412087652,"mean","FL,SC,VA"
"6258","Southeast","Southeast","mid-year","all_sports","participation rate","age",2015,"45-54",0.0506673293148479,"mean","FL,SC,VA"
"6259","Southeast","Southeast","mid-year","all_sports","participation rate","age",2015,"55-64",0.0486570665530145,"mean","FL,SC,VA"
"6260","Southeast","Southeast","mid-year","all_sports","participation rate","age",2016,"18-24",0.0464307846600966,"mean","FL,SC,VA"
"6261","Southeast","Southeast","mid-year","all_sports","participation rate","age",2016,"25-34",0.0520156336772942,"mean","FL,SC,VA"
"6262","Southeast","Southeast","mid-year","all_sports","participation rate","age",2016,"35-44",0.0512499320634612,"mean","FL,SC,VA"
"6263","Southeast","Southeast","mid-year","all_sports","participation rate","age",2016,"45-54",0.0505460225021683,"mean","FL,SC,VA"
"6264","Southeast","Southeast","mid-year","all_sports","participation rate","age",2016,"55-64",0.0489746636424678,"mean","FL,SC,VA"
"6265","Southeast","Southeast","mid-year","all_sports","participation rate","age",2017,"18-24",0.0436786718789403,"mean","FL,SC,VA"
"6266","Southeast","Southeast","mid-year","all_sports","participation rate","age",2017,"25-34",0.0491695356527803,"mean","FL,SC,VA"
"6267","Southeast","Southeast","mid-year","all_sports","participation rate","age",2017,"35-44",0.0510708495884258,"mean","FL,SC,VA"
"6268","Southeast","Southeast","mid-year","all_sports","participation rate","age",2017,"45-54",0.0510620641352357,"mean","FL,SC,VA"
"6269","Southeast","Southeast","mid-year","all_sports","participation rate","age",2017,"55-64",0.0498404010672141,"mean","FL,SC,VA"
"6270","Southeast","Southeast","mid-year","all_sports","participation rate","age",2018,"18-24",0.0402029378116559,"mean","FL,SC,VA"
"6271","Southeast","Southeast","mid-year","all_sports","participation rate","age",2018,"25-34",0.0465690540977932,"mean","FL,SC,VA"
"6272","Southeast","Southeast","mid-year","all_sports","participation rate","age",2018,"35-44",0.0496015684159098,"mean","FL,SC,VA"
"6273","Southeast","Southeast","mid-year","all_sports","participation rate","age",2018,"45-54",0.0497097991035441,"mean","FL,SC,VA"
"6274","Southeast","Southeast","mid-year","all_sports","participation rate","age",2018,"55-64",0.0503211806273819,"mean","FL,SC,VA"
"6275","Southeast","Southeast","mid-year","all_sports","participation rate","age",2019,"18-24",0.0424806347830606,"mean","FL,SC,VA"
"6276","Southeast","Southeast","mid-year","all_sports","participation rate","age",2019,"25-34",0.0486824032665043,"mean","FL,SC,VA"
"6277","Southeast","Southeast","mid-year","all_sports","participation rate","age",2019,"35-44",0.0518629378825407,"mean","FL,SC,VA"
"6278","Southeast","Southeast","mid-year","all_sports","participation rate","age",2019,"45-54",0.0515257748888067,"mean","FL,SC,VA"
"6279","Southeast","Southeast","mid-year","all_sports","participation rate","age",2019,"55-64",0.053221382973013,"mean","FL,SC,VA"
"6280","Southeast","Southeast","mid-year","all_sports","participation rate","all",2010,"all",0.0493893505519009,"mean","FL,SC,VA"
"6281","Southeast","Southeast","mid-year","all_sports","participation rate","all",2011,"all",0.0500107313970575,"mean","FL,SC,VA"
"6282","Southeast","Southeast","mid-year","all_sports","participation rate","all",2012,"all",0.0508165323099275,"mean","FL,SC,VA"
"6283","Southeast","Southeast","mid-year","all_sports","participation rate","all",2013,"all",0.0486322860273862,"mean","FL,SC,VA"
"6284","Southeast","Southeast","mid-year","all_sports","participation rate","all",2014,"all",0.0484254422344101,"mean","FL,SC,VA"
"6285","Southeast","Southeast","mid-year","all_sports","participation rate","all",2015,"all",0.0504694241758779,"mean","FL,SC,VA"
"6286","Southeast","Southeast","mid-year","all_sports","participation rate","all",2016,"all",0.050076667795812,"mean","FL,SC,VA"
"6287","Southeast","Southeast","mid-year","all_sports","participation rate","all",2017,"all",0.0493047016564187,"mean","FL,SC,VA"
"6288","Southeast","Southeast","mid-year","all_sports","participation rate","all",2018,"all",0.0477249153970514,"mean","FL,SC,VA"
"6289","Southeast","Southeast","mid-year","all_sports","participation rate","all",2019,"all",0.0499940346176715,"mean","FL,SC,VA"
"6290","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2010,"female",0.0221285635823004,"mean","FL,SC,VA"
"6291","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2010,"male",0.0774450727351493,"mean","FL,SC,VA"
"6292","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2011,"female",0.0228419598439933,"mean","FL,SC,VA"
"6293","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2011,"male",0.0779726489521269,"mean","FL,SC,VA"
"6294","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2012,"female",0.0239968318692281,"mean","FL,SC,VA"
"6295","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2012,"male",0.0784290048700477,"mean","FL,SC,VA"
"6296","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2013,"female",0.0227731527368657,"mean","FL,SC,VA"
"6297","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2013,"male",0.0752370147902206,"mean","FL,SC,VA"
"6298","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2014,"female",0.0235711784090063,"mean","FL,SC,VA"
"6299","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2014,"male",0.0739806046050284,"mean","FL,SC,VA"
"6300","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2015,"female",0.024202361609845,"mean","FL,SC,VA"
"6301","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2015,"male",0.0775060682600619,"mean","FL,SC,VA"
"6302","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2016,"female",0.0248603689293952,"mean","FL,SC,VA"
"6303","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2016,"male",0.0760269053681886,"mean","FL,SC,VA"
"6304","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2017,"female",0.0243611864094342,"mean","FL,SC,VA"
"6305","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2017,"male",0.0749720799500641,"mean","FL,SC,VA"
"6306","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2018,"female",0.0234264463340233,"mean","FL,SC,VA"
"6307","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2018,"male",0.0727337915141546,"mean","FL,SC,VA"
"6308","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2019,"female",0.024763979482734,"mean","FL,SC,VA"
"6309","Southeast","Southeast","mid-year","all_sports","participation rate","gender",2019,"male",0.0759674239510513,"mean","FL,SC,VA"
"6310","Southeast","Southeast","mid-year","hunt","participation rate","age",2010,"18-24",0.00631837345944058,"mean","FL,SC,VA"
"6311","Southeast","Southeast","mid-year","hunt","participation rate","age",2010,"25-34",0.00803956863438319,"mean","FL,SC,VA"
"6312","Southeast","Southeast","mid-year","hunt","participation rate","age",2010,"35-44",0.00971772398015785,"mean","FL,SC,VA"
"6313","Southeast","Southeast","mid-year","hunt","participation rate","age",2010,"45-54",0.0110887255954438,"mean","FL,SC,VA"
"6314","Southeast","Southeast","mid-year","hunt","participation rate","age",2010,"55-64",0.0136647586475481,"mean","FL,SC,VA"
"6315","Southeast","Southeast","mid-year","hunt","participation rate","age",2011,"18-24",0.00695350003258818,"mean","FL,SC,VA"
"6316","Southeast","Southeast","mid-year","hunt","participation rate","age",2011,"25-34",0.00838174407695641,"mean","FL,SC,VA"
"6317","Southeast","Southeast","mid-year","hunt","participation rate","age",2011,"35-44",0.0100844732794508,"mean","FL,SC,VA"
"6318","Southeast","Southeast","mid-year","hunt","participation rate","age",2011,"45-54",0.0113040294568616,"mean","FL,SC,VA"
"6319","Southeast","Southeast","mid-year","hunt","participation rate","age",2011,"55-64",0.0141513631480316,"mean","FL,SC,VA"
"6320","Southeast","Southeast","mid-year","hunt","participation rate","age",2012,"18-24",0.00595749900092632,"mean","FL,SC,VA"
"6321","Southeast","Southeast","mid-year","hunt","participation rate","age",2012,"25-34",0.00695473262525353,"mean","FL,SC,VA"
"6322","Southeast","Southeast","mid-year","hunt","participation rate","age",2012,"35-44",0.008352578679624,"mean","FL,SC,VA"
"6323","Southeast","Southeast","mid-year","hunt","participation rate","age",2012,"45-54",0.00992410845680295,"mean","FL,SC,VA"
"6324","Southeast","Southeast","mid-year","hunt","participation rate","age",2012,"55-64",0.0124560671443307,"mean","FL,SC,VA"
"6325","Southeast","Southeast","mid-year","hunt","participation rate","age",2013,"18-24",0.00643182457201321,"mean","FL,SC,VA"
"6326","Southeast","Southeast","mid-year","hunt","participation rate","age",2013,"25-34",0.00746352254897514,"mean","FL,SC,VA"
"6327","Southeast","Southeast","mid-year","hunt","participation rate","age",2013,"35-44",0.00852657330980076,"mean","FL,SC,VA"
"6328","Southeast","Southeast","mid-year","hunt","participation rate","age",2013,"45-54",0.00980709079288194,"mean","FL,SC,VA"
"6329","Southeast","Southeast","mid-year","hunt","participation rate","age",2013,"55-64",0.0122893994098393,"mean","FL,SC,VA"
"6330","Southeast","Southeast","mid-year","hunt","participation rate","age",2014,"18-24",0.00573394300493877,"mean","FL,SC,VA"
"6331","Southeast","Southeast","mid-year","hunt","participation rate","age",2014,"25-34",0.00658309310709842,"mean","FL,SC,VA"
"6332","Southeast","Southeast","mid-year","hunt","participation rate","age",2014,"35-44",0.00742272769532974,"mean","FL,SC,VA"
"6333","Southeast","Southeast","mid-year","hunt","participation rate","age",2014,"45-54",0.00848641644846041,"mean","FL,SC,VA"
"6334","Southeast","Southeast","mid-year","hunt","participation rate","age",2014,"55-64",0.0102463904751447,"mean","FL,SC,VA"
"6335","Southeast","Southeast","mid-year","hunt","participation rate","age",2015,"18-24",0.00747332902185092,"mean","FL,SC,VA"
"6336","Southeast","Southeast","mid-year","hunt","participation rate","age",2015,"25-34",0.00863412614098456,"mean","FL,SC,VA"
"6337","Southeast","Southeast","mid-year","hunt","participation rate","age",2015,"35-44",0.00978292238504736,"mean","FL,SC,VA"
"6338","Southeast","Southeast","mid-year","hunt","participation rate","age",2015,"45-54",0.0105407747779546,"mean","FL,SC,VA"
"6339","Southeast","Southeast","mid-year","hunt","participation rate","age",2015,"55-64",0.0115248992054984,"mean","FL,SC,VA"
"6340","Southeast","Southeast","mid-year","hunt","participation rate","age",2016,"18-24",0.0064730337619981,"mean","FL,SC,VA"
"6341","Southeast","Southeast","mid-year","hunt","participation rate","age",2016,"25-34",0.00731139319234297,"mean","FL,SC,VA"
"6342","Southeast","Southeast","mid-year","hunt","participation rate","age",2016,"35-44",0.00823771744060036,"mean","FL,SC,VA"
"6343","Southeast","Southeast","mid-year","hunt","participation rate","age",2016,"45-54",0.00920497731352778,"mean","FL,SC,VA"
"6344","Southeast","Southeast","mid-year","hunt","participation rate","age",2016,"55-64",0.0104776108543707,"mean","FL,SC,VA"
"6345","Southeast","Southeast","mid-year","hunt","participation rate","age",2017,"18-24",0.00604333545362625,"mean","FL,SC,VA"
"6346","Southeast","Southeast","mid-year","hunt","participation rate","age",2017,"25-34",0.00703743409257361,"mean","FL,SC,VA"
"6347","Southeast","Southeast","mid-year","hunt","participation rate","age",2017,"35-44",0.008095457259463,"mean","FL,SC,VA"
"6348","Southeast","Southeast","mid-year","hunt","participation rate","age",2017,"45-54",0.00935617727572761,"mean","FL,SC,VA"
"6349","Southeast","Southeast","mid-year","hunt","participation rate","age",2017,"55-64",0.0104980265235204,"mean","FL,SC,VA"
"6350","Southeast","Southeast","mid-year","hunt","participation rate","age",2018,"18-24",0.00628614070742383,"mean","FL,SC,VA"
"6351","Southeast","Southeast","mid-year","hunt","participation rate","age",2018,"25-34",0.0073339393469629,"mean","FL,SC,VA"
"6352","Southeast","Southeast","mid-year","hunt","participation rate","age",2018,"35-44",0.00822881490320729,"mean","FL,SC,VA"
"6353","Southeast","Southeast","mid-year","hunt","participation rate","age",2018,"45-54",0.00952329563083034,"mean","FL,SC,VA"
"6354","Southeast","Southeast","mid-year","hunt","participation rate","age",2018,"55-64",0.0104763361209345,"mean","FL,SC,VA"
"6355","Southeast","Southeast","mid-year","hunt","participation rate","age",2019,"18-24",0.00608272000418327,"mean","FL,SC,VA"
