"","region","state","quarter","group","metric","segment","year","category","value","aggregation","value_type"
"214","Midwest","MO",4,"all_sports","churn","Residency",2014,"Resident",0.266513544410885,"NONE","total"
"215","Midwest","MO",4,"all_sports","churn","Residency",2015,"Resident",0.282945211224891,"NONE","total"
"216","Midwest","MO",4,"all_sports","churn","Residency",2016,"Resident",0.276936114420025,"NONE","total"
"217","Midwest","MO",4,"all_sports","churn","Residency",2017,"Resident",0.29257057830825,"NONE","total"
"218","Midwest","MO",4,"all_sports","churn","Residency",2018,"Resident",0.297674559105414,"NONE","total"
"219","Midwest","MO",4,"all_sports","churn","Residency",2010,"Nonresident",0.636799544419134,"NONE","total"
"220","Midwest","MO",4,"all_sports","churn","Residency",2011,"Nonresident",0.642988849400008,"NONE","total"
"221","Midwest","MO",4,"all_sports","churn","Residency",2012,"Nonresident",0.617996423971892,"NONE","total"
"222","Midwest","MO",4,"all_sports","churn","Residency",2013,"Nonresident",0.630089791606646,"NONE","total"
"223","Midwest","MO",4,"all_sports","churn","Residency",2014,"Nonresident",0.625795960998653,"NONE","total"
"224","Midwest","MO",4,"all_sports","churn","Residency",2015,"Nonresident",0.622247040170357,"NONE","total"
"225","Midwest","MO",4,"all_sports","churn","Residency",2016,"Nonresident",0.614238554175074,"NONE","total"
"226","Midwest","MO",4,"all_sports","churn","Residency",2017,"Nonresident",0.61683120703799,"NONE","total"
"227","Midwest","MO",4,"all_sports","churn","Residency",2018,"Nonresident",0.629157605585441,"NONE","total"
"228","Midwest","MO",4,"all_sports","churn","gender",2010,"Male",0.265913925239263,"NONE","total"
"229","Midwest","MO",4,"all_sports","churn","gender",2011,"Male",0.27234078610582,"NONE","total"
"230","Midwest","MO",4,"all_sports","churn","gender",2012,"Male",0.25240181651509,"NONE","total"
"231","Midwest","MO",4,"all_sports","churn","gender",2013,"Male",0.271548009216644,"NONE","total"
"232","Midwest","MO",4,"all_sports","churn","gender",2014,"Male",0.264481309484396,"NONE","total"
"233","Midwest","MO",4,"all_sports","churn","gender",2015,"Male",0.275070389453623,"NONE","total"
"234","Midwest","MO",4,"all_sports","churn","gender",2016,"Male",0.271959567137675,"NONE","total"
"235","Midwest","MO",4,"all_sports","churn","gender",2017,"Male",0.318789574669908,"NONE","total"
"236","Midwest","MO",4,"all_sports","churn","gender",2018,"Male",0.330198633705359,"NONE","total"
"237","Midwest","MO",4,"all_sports","churn","gender",2010,"Female",0.42184182465014,"NONE","total"
"238","Midwest","MO",4,"all_sports","churn","gender",2011,"Female",0.428084638904147,"NONE","total"
"239","Midwest","MO",4,"all_sports","churn","gender",2012,"Female",0.39541522709505,"NONE","total"
"240","Midwest","MO",4,"all_sports","churn","gender",2013,"Female",0.425391384900417,"NONE","total"
"241","Midwest","MO",4,"all_sports","churn","gender",2014,"Female",0.404785416952132,"NONE","total"
"242","Midwest","MO",4,"all_sports","churn","gender",2015,"Female",0.426317478831279,"NONE","total"
"243","Midwest","MO",4,"all_sports","churn","gender",2016,"Female",0.416178150868602,"NONE","total"
"244","Midwest","MO",4,"all_sports","churn","gender",2017,"Female",0.446784181662459,"NONE","total"
"245","Midwest","MO",4,"all_sports","churn","gender",2018,"Female",0.449675392670157,"NONE","total"
"246","Midwest","MO",4,"all_sports","churn","age",2010,"18-24",0.407661169415292,"NONE","total"
"247","Midwest","MO",4,"all_sports","churn","age",2011,"18-24",0.412733714741476,"NONE","total"
"248","Midwest","MO",4,"all_sports","churn","age",2012,"18-24",0.384362914514841,"NONE","total"
"249","Midwest","MO",4,"all_sports","churn","age",2013,"18-24",0.407085403359357,"NONE","total"
"250","Midwest","MO",4,"all_sports","churn","age",2014,"18-24",0.39852811655645,"NONE","total"
"251","Midwest","MO",4,"all_sports","churn","age",2015,"18-24",0.415789089315709,"NONE","total"
"252","Midwest","MO",4,"all_sports","churn","age",2016,"18-24",0.409935251034922,"NONE","total"
"253","Midwest","MO",4,"all_sports","churn","age",2017,"18-24",0.430233794643535,"NONE","total"
"254","Midwest","MO",4,"all_sports","churn","age",2018,"18-24",0.438198049238058,"NONE","total"
"255","Midwest","MO",4,"all_sports","churn","age",2010,"25-34",0.372023163585423,"NONE","total"
"256","Midwest","MO",4,"all_sports","churn","age",2011,"25-34",0.376743672601008,"NONE","total"
"257","Midwest","MO",4,"all_sports","churn","age",2012,"25-34",0.349432742407733,"NONE","total"
"258","Midwest","MO",4,"all_sports","churn","age",2013,"25-34",0.372493272837979,"NONE","total"
"259","Midwest","MO",4,"all_sports","churn","age",2014,"25-34",0.362038229176983,"NONE","total"
"260","Midwest","MO",4,"all_sports","churn","age",2015,"25-34",0.378358698026651,"NONE","total"
"261","Midwest","MO",4,"all_sports","churn","age",2016,"25-34",0.373353548753909,"NONE","total"
"262","Midwest","MO",4,"all_sports","churn","age",2017,"25-34",0.390587720693495,"NONE","total"
"263","Midwest","MO",4,"all_sports","churn","age",2018,"25-34",0.396344271881841,"NONE","total"
"264","Midwest","MO",4,"all_sports","churn","age",2010,"35-44",0.336838563136199,"NONE","total"
"265","Midwest","MO",4,"all_sports","churn","age",2011,"35-44",0.343089934906788,"NONE","total"
"266","Midwest","MO",4,"all_sports","churn","age",2012,"35-44",0.319166353814708,"NONE","total"
"267","Midwest","MO",4,"all_sports","churn","age",2013,"35-44",0.339688346406838,"NONE","total"
"268","Midwest","MO",4,"all_sports","churn","age",2014,"35-44",0.331051984004922,"NONE","total"
"269","Midwest","MO",4,"all_sports","churn","age",2015,"35-44",0.345443274663632,"NONE","total"
"270","Midwest","MO",4,"all_sports","churn","age",2016,"35-44",0.339848349267649,"NONE","total"
"271","Midwest","MO",4,"all_sports","churn","age",2017,"35-44",0.353157785395243,"NONE","total"
"272","Midwest","MO",4,"all_sports","churn","age",2018,"35-44",0.36313535302639,"NONE","total"
"273","Midwest","MO",4,"all_sports","churn","age",2010,"45-54",0.304630300104594,"NONE","total"
"274","Midwest","MO",4,"all_sports","churn","age",2011,"45-54",0.310280327214685,"NONE","total"
"275","Midwest","MO",4,"all_sports","churn","age",2012,"45-54",0.285122893242964,"NONE","total"
"276","Midwest","MO",4,"all_sports","churn","age",2013,"45-54",0.305734732658078,"NONE","total"
"277","Midwest","MO",4,"all_sports","churn","age",2014,"45-54",0.298714732262353,"NONE","total"
"278","Midwest","MO",4,"all_sports","churn","age",2015,"45-54",0.310173286559602,"NONE","total"
"279","Midwest","MO",4,"all_sports","churn","age",2016,"45-54",0.308124822940225,"NONE","total"
"280","Midwest","MO",4,"all_sports","churn","age",2017,"45-54",0.32075085723192,"NONE","total"
"281","Midwest","MO",4,"all_sports","churn","age",2018,"45-54",0.328729055986923,"NONE","total"
"282","Midwest","MO",4,"all_sports","churn","age",2010,"55-64",0.300655284424912,"NONE","total"
"283","Midwest","MO",4,"all_sports","churn","age",2011,"55-64",0.305677589053362,"NONE","total"
"284","Midwest","MO",4,"all_sports","churn","age",2012,"55-64",0.280372342846739,"NONE","total"
"285","Midwest","MO",4,"all_sports","churn","age",2013,"55-64",0.299061055809887,"NONE","total"
"286","Midwest","MO",4,"all_sports","churn","age",2014,"55-64",0.287566552512035,"NONE","total"
"287","Midwest","MO",4,"all_sports","churn","age",2015,"55-64",0.296439803220505,"NONE","total"
"288","Midwest","MO",4,"all_sports","churn","age",2016,"55-64",0.292369963904943,"NONE","total"
"289","Midwest","MO",4,"all_sports","churn","age",2017,"55-64",0.302802526477873,"NONE","total"
"290","Midwest","MO",4,"all_sports","churn","age",2018,"55-64",0.310970058668825,"NONE","total"
"291","Midwest","MO",4,"all_sports","participants - recruited","All",2012,"All",179182,"NONE","total"
"292","Midwest","MO",4,"all_sports","participants - recruited","All",2013,"All",174164,"NONE","total"
"293","Midwest","MO",4,"all_sports","participants - recruited","All",2014,"All",179869,"NONE","total"
"294","Midwest","MO",4,"all_sports","participants - recruited","All",2015,"All",170178,"NONE","total"
"295","Midwest","MO",4,"all_sports","participants - recruited","All",2016,"All",182457,"NONE","total"
"296","Midwest","MO",4,"all_sports","participants - recruited","All",2017,"All",172776,"NONE","total"
"297","Midwest","MO",4,"all_sports","participants - recruited","All",2018,"All",152708,"NONE","total"
"298","Midwest","MO",4,"all_sports","participants - recruited","Residency",2012,"Resident",96829,"NONE","total"
"299","Midwest","MO",4,"all_sports","participants - recruited","Residency",2013,"Resident",89940,"NONE","total"
"300","Midwest","MO",4,"all_sports","participants - recruited","Residency",2014,"Resident",93501,"NONE","total"
"301","Midwest","MO",4,"all_sports","participants - recruited","Residency",2015,"Resident",85711,"NONE","total"
"302","Midwest","MO",4,"all_sports","participants - recruited","Residency",2016,"Resident",94256,"NONE","total"
"303","Midwest","MO",4,"all_sports","participants - recruited","Residency",2017,"Resident",87815,"NONE","total"
"304","Midwest","MO",4,"all_sports","participants - recruited","Residency",2018,"Resident",77309,"NONE","total"
"305","Midwest","MO",4,"all_sports","participants - recruited","Residency",2012,"Nonresident",82353,"NONE","total"
"306","Midwest","MO",4,"all_sports","participants - recruited","Residency",2013,"Nonresident",84224,"NONE","total"
"307","Midwest","MO",4,"all_sports","participants - recruited","Residency",2014,"Nonresident",86368,"NONE","total"
"308","Midwest","MO",4,"all_sports","participants - recruited","Residency",2015,"Nonresident",84467,"NONE","total"
"309","Midwest","MO",4,"all_sports","participants - recruited","Residency",2016,"Nonresident",88201,"NONE","total"
"310","Midwest","MO",4,"all_sports","participants - recruited","Residency",2017,"Nonresident",84961,"NONE","total"
"311","Midwest","MO",4,"all_sports","participants - recruited","Residency",2018,"Nonresident",75399,"NONE","total"
"312","Midwest","MO",4,"all_sports","participants - recruited","gender",2012,"Male",113326,"NONE","total"
"313","Midwest","MO",4,"all_sports","participants - recruited","gender",2013,"Male",111049,"NONE","total"
"314","Midwest","MO",4,"all_sports","participants - recruited","gender",2014,"Male",113059,"NONE","total"
"315","Midwest","MO",4,"all_sports","participants - recruited","gender",2015,"Male",108721,"NONE","total"
"316","Midwest","MO",4,"all_sports","participants - recruited","gender",2016,"Male",126919,"NONE","total"
"317","Midwest","MO",4,"all_sports","participants - recruited","gender",2017,"Male",121534,"NONE","total"
"318","Midwest","MO",4,"all_sports","participants - recruited","gender",2018,"Male",103501,"NONE","total"
"319","Midwest","MO",4,"all_sports","participants - recruited","gender",2012,"Female",65856,"NONE","total"
"320","Midwest","MO",4,"all_sports","participants - recruited","gender",2013,"Female",63115,"NONE","total"
"321","Midwest","MO",4,"all_sports","participants - recruited","gender",2014,"Female",66810,"NONE","total"
"322","Midwest","MO",4,"all_sports","participants - recruited","gender",2015,"Female",61457,"NONE","total"
"323","Midwest","MO",4,"all_sports","participants - recruited","gender",2016,"Female",55538,"NONE","total"
"324","Midwest","MO",4,"all_sports","participants - recruited","gender",2017,"Female",51242,"NONE","total"
"325","Midwest","MO",4,"all_sports","participants - recruited","gender",2018,"Female",49207,"NONE","total"
"326","Midwest","MO",4,"all_sports","participants - recruited","age",2012,"18-24",35934,"NONE","total"
"327","Midwest","MO",4,"all_sports","participants - recruited","age",2013,"18-24",35086,"NONE","total"
"328","Midwest","MO",4,"all_sports","participants - recruited","age",2014,"18-24",36181,"NONE","total"
"329","Midwest","MO",4,"all_sports","participants - recruited","age",2015,"18-24",32878,"NONE","total"
"330","Midwest","MO",4,"all_sports","participants - recruited","age",2016,"18-24",34492,"NONE","total"
"331","Midwest","MO",4,"all_sports","participants - recruited","age",2017,"18-24",32037,"NONE","total"
"332","Midwest","MO",4,"all_sports","participants - recruited","age",2018,"18-24",27341,"NONE","total"
"333","Midwest","MO",4,"all_sports","participants - recruited","age",2012,"25-34",44688,"NONE","total"
"334","Midwest","MO",4,"all_sports","participants - recruited","age",2013,"25-34",43682,"NONE","total"
"335","Midwest","MO",4,"all_sports","participants - recruited","age",2014,"25-34",45525,"NONE","total"
"336","Midwest","MO",4,"all_sports","participants - recruited","age",2015,"25-34",43085,"NONE","total"
"337","Midwest","MO",4,"all_sports","participants - recruited","age",2016,"25-34",45342,"NONE","total"
"338","Midwest","MO",4,"all_sports","participants - recruited","age",2017,"25-34",42322,"NONE","total"
"339","Midwest","MO",4,"all_sports","participants - recruited","age",2018,"25-34",36894,"NONE","total"
"340","Midwest","MO",4,"all_sports","participants - recruited","age",2012,"35-44",37006,"NONE","total"
"341","Midwest","MO",4,"all_sports","participants - recruited","age",2013,"35-44",35886,"NONE","total"
"342","Midwest","MO",4,"all_sports","participants - recruited","age",2014,"35-44",37009,"NONE","total"
"343","Midwest","MO",4,"all_sports","participants - recruited","age",2015,"35-44",35373,"NONE","total"
"344","Midwest","MO",4,"all_sports","participants - recruited","age",2016,"35-44",37869,"NONE","total"
"345","Midwest","MO",4,"all_sports","participants - recruited","age",2017,"35-44",37098,"NONE","total"
"346","Midwest","MO",4,"all_sports","participants - recruited","age",2018,"35-44",33777,"NONE","total"
"347","Midwest","MO",4,"all_sports","participants - recruited","age",2012,"45-54",35464,"NONE","total"
"348","Midwest","MO",4,"all_sports","participants - recruited","age",2013,"45-54",34033,"NONE","total"
"349","Midwest","MO",4,"all_sports","participants - recruited","age",2014,"45-54",34254,"NONE","total"
"350","Midwest","MO",4,"all_sports","participants - recruited","age",2015,"45-54",32378,"NONE","total"
"351","Midwest","MO",4,"all_sports","participants - recruited","age",2016,"45-54",35138,"NONE","total"
"352","Midwest","MO",4,"all_sports","participants - recruited","age",2017,"45-54",32585,"NONE","total"
"353","Midwest","MO",4,"all_sports","participants - recruited","age",2018,"45-54",28358,"NONE","total"
"354","Midwest","MO",4,"all_sports","participants - recruited","age",2012,"55-64",26090,"NONE","total"
"355","Midwest","MO",4,"all_sports","participants - recruited","age",2013,"55-64",25477,"NONE","total"
"356","Midwest","MO",4,"all_sports","participants - recruited","age",2014,"55-64",26900,"NONE","total"
"357","Midwest","MO",4,"all_sports","participants - recruited","age",2015,"55-64",26464,"NONE","total"
"358","Midwest","MO",4,"all_sports","participants - recruited","age",2016,"55-64",29616,"NONE","total"
"359","Midwest","MO",4,"all_sports","participants - recruited","age",2017,"55-64",28734,"NONE","total"
"360","Midwest","MO",4,"all_sports","participants - recruited","age",2018,"55-64",26338,"NONE","total"
"361","Southeast","SC",4,"all_sports","participants","All",2009,"All",528354,"NONE","total"
"362","Southeast","SC",4,"all_sports","participants","All",2010,"All",540585,"NONE","total"
"363","Southeast","SC",4,"all_sports","participants","All",2011,"All",532700,"NONE","total"
"364","Southeast","SC",4,"all_sports","participants","All",2012,"All",544920,"NONE","total"
"365","Southeast","SC",4,"all_sports","participants","All",2013,"All",536902,"NONE","total"
"366","Southeast","SC",4,"all_sports","participants","All",2014,"All",567840,"NONE","total"
"367","Southeast","SC",4,"all_sports","participants","All",2015,"All",564659,"NONE","total"
"368","Southeast","SC",4,"all_sports","participants","All",2016,"All",550971,"NONE","total"
"369","Southeast","SC",4,"all_sports","participants","All",2017,"All",544908,"NONE","total"
"370","Southeast","SC",4,"all_sports","participants","All",2018,"All",521789,"NONE","total"
"371","Southeast","SC",4,"all_sports","participants","Residency",2009,"Resident",416426,"NONE","total"
"372","Southeast","SC",4,"all_sports","participants","Residency",2010,"Resident",417662,"NONE","total"
"373","Southeast","SC",4,"all_sports","participants","Residency",2011,"Resident",413552,"NONE","total"
"374","Southeast","SC",4,"all_sports","participants","Residency",2012,"Resident",420296,"NONE","total"
"375","Southeast","SC",4,"all_sports","participants","Residency",2013,"Resident",424937,"NONE","total"
"376","Southeast","SC",4,"all_sports","participants","Residency",2014,"Resident",432288,"NONE","total"
"377","Southeast","SC",4,"all_sports","participants","Residency",2015,"Resident",426460,"NONE","total"
"378","Southeast","SC",4,"all_sports","participants","Residency",2016,"Resident",413538,"NONE","total"
"379","Southeast","SC",4,"all_sports","participants","Residency",2017,"Resident",405706,"NONE","total"
"380","Southeast","SC",4,"all_sports","participants","Residency",2018,"Resident",387749,"NONE","total"
"381","Southeast","SC",4,"all_sports","participants","Residency",2009,"Nonresident",111928,"NONE","total"
"382","Southeast","SC",4,"all_sports","participants","Residency",2010,"Nonresident",122923,"NONE","total"
"383","Southeast","SC",4,"all_sports","participants","Residency",2011,"Nonresident",119148,"NONE","total"
"384","Southeast","SC",4,"all_sports","participants","Residency",2012,"Nonresident",124624,"NONE","total"
"385","Southeast","SC",4,"all_sports","participants","Residency",2013,"Nonresident",111965,"NONE","total"
"386","Southeast","SC",4,"all_sports","participants","Residency",2014,"Nonresident",135552,"NONE","total"
"387","Southeast","SC",4,"all_sports","participants","Residency",2015,"Nonresident",138199,"NONE","total"
"388","Southeast","SC",4,"all_sports","participants","Residency",2016,"Nonresident",137433,"NONE","total"
"389","Southeast","SC",4,"all_sports","participants","Residency",2017,"Nonresident",139202,"NONE","total"
"390","Southeast","SC",4,"all_sports","participants","Residency",2018,"Nonresident",134040,"NONE","total"
"391","Southeast","SC",4,"all_sports","participants","gender",2009,"Male",424775,"NONE","total"
"392","Southeast","SC",4,"all_sports","participants","gender",2010,"Male",433837,"NONE","total"
"393","Southeast","SC",4,"all_sports","participants","gender",2011,"Male",427449,"NONE","total"
"394","Southeast","SC",4,"all_sports","participants","gender",2012,"Male",434948,"NONE","total"
"395","Southeast","SC",4,"all_sports","participants","gender",2013,"Male",427090,"NONE","total"
"396","Southeast","SC",4,"all_sports","participants","gender",2014,"Male",448209,"NONE","total"
"397","Southeast","SC",4,"all_sports","participants","gender",2015,"Male",445111,"NONE","total"
"398","Southeast","SC",4,"all_sports","participants","gender",2016,"Male",433901,"NONE","total"
"399","Southeast","SC",4,"all_sports","participants","gender",2017,"Male",428579,"NONE","total"
"400","Southeast","SC",4,"all_sports","participants","gender",2018,"Male",411770,"NONE","total"
"401","Southeast","SC",4,"all_sports","participants","gender",2009,"Female",103579,"NONE","total"
"402","Southeast","SC",4,"all_sports","participants","gender",2010,"Female",106748,"NONE","total"
"403","Southeast","SC",4,"all_sports","participants","gender",2011,"Female",105251,"NONE","total"
"404","Southeast","SC",4,"all_sports","participants","gender",2012,"Female",109972,"NONE","total"
"405","Southeast","SC",4,"all_sports","participants","gender",2013,"Female",109812,"NONE","total"
"406","Southeast","SC",4,"all_sports","participants","gender",2014,"Female",119631,"NONE","total"
"407","Southeast","SC",4,"all_sports","participants","gender",2015,"Female",119548,"NONE","total"
"408","Southeast","SC",4,"all_sports","participants","gender",2016,"Female",117070,"NONE","total"
"409","Southeast","SC",4,"all_sports","participants","gender",2017,"Female",116329,"NONE","total"
"410","Southeast","SC",4,"all_sports","participants","gender",2018,"Female",110019,"NONE","total"
"411","Southeast","SC",4,"all_sports","participants","age",2009,"18-24",64790,"NONE","total"
"412","Southeast","SC",4,"all_sports","participants","age",2010,"18-24",67193,"NONE","total"
"413","Southeast","SC",4,"all_sports","participants","age",2011,"18-24",67534,"NONE","total"
"414","Southeast","SC",4,"all_sports","participants","age",2012,"18-24",71123,"NONE","total"
"415","Southeast","SC",4,"all_sports","participants","age",2013,"18-24",71597,"NONE","total"
"416","Southeast","SC",4,"all_sports","participants","age",2014,"18-24",76910,"NONE","total"
"417","Southeast","SC",4,"all_sports","participants","age",2015,"18-24",76517,"NONE","total"
"418","Southeast","SC",4,"all_sports","participants","age",2016,"18-24",73722,"NONE","total"
"419","Southeast","SC",4,"all_sports","participants","age",2017,"18-24",71932,"NONE","total"
"420","Southeast","SC",4,"all_sports","participants","age",2018,"18-24",67910,"NONE","total"
"421","Southeast","SC",4,"all_sports","participants","age",2009,"25-34",103980,"NONE","total"
"422","Southeast","SC",4,"all_sports","participants","age",2010,"25-34",105118,"NONE","total"
"423","Southeast","SC",4,"all_sports","participants","age",2011,"25-34",104649,"NONE","total"
"424","Southeast","SC",4,"all_sports","participants","age",2012,"25-34",107385,"NONE","total"
"425","Southeast","SC",4,"all_sports","participants","age",2013,"25-34",106307,"NONE","total"
"426","Southeast","SC",4,"all_sports","participants","age",2014,"25-34",114886,"NONE","total"
"427","Southeast","SC",4,"all_sports","participants","age",2015,"25-34",116246,"NONE","total"
"428","Southeast","SC",4,"all_sports","participants","age",2016,"25-34",114146,"NONE","total"
"429","Southeast","SC",4,"all_sports","participants","age",2017,"25-34",111046,"NONE","total"
"430","Southeast","SC",4,"all_sports","participants","age",2018,"25-34",106025,"NONE","total"
"431","Southeast","SC",4,"all_sports","participants","age",2009,"35-44",124348,"NONE","total"
"432","Southeast","SC",4,"all_sports","participants","age",2010,"35-44",124553,"NONE","total"
"433","Southeast","SC",4,"all_sports","participants","age",2011,"35-44",120648,"NONE","total"
"434","Southeast","SC",4,"all_sports","participants","age",2012,"35-44",122398,"NONE","total"
"435","Southeast","SC",4,"all_sports","participants","age",2013,"35-44",118311,"NONE","total"
"436","Southeast","SC",4,"all_sports","participants","age",2014,"35-44",123848,"NONE","total"
"437","Southeast","SC",4,"all_sports","participants","age",2015,"35-44",121214,"NONE","total"
"438","Southeast","SC",4,"all_sports","participants","age",2016,"35-44",116577,"NONE","total"
"439","Southeast","SC",4,"all_sports","participants","age",2017,"35-44",115396,"NONE","total"
"440","Southeast","SC",4,"all_sports","participants","age",2018,"35-44",110469,"NONE","total"
"441","Southeast","SC",4,"all_sports","participants","age",2009,"45-54",129791,"NONE","total"
"442","Southeast","SC",4,"all_sports","participants","age",2010,"45-54",131573,"NONE","total"
"443","Southeast","SC",4,"all_sports","participants","age",2011,"45-54",128719,"NONE","total"
"444","Southeast","SC",4,"all_sports","participants","age",2012,"45-54",130783,"NONE","total"
"445","Southeast","SC",4,"all_sports","participants","age",2013,"45-54",128078,"NONE","total"
"446","Southeast","SC",4,"all_sports","participants","age",2014,"45-54",133881,"NONE","total"
