state,year,sex,agecat,pop
VA,2011,Female,0-17,920183.220521784
VA,2011,Female,18-24,397589.92185452994
VA,2011,Female,25-34,547441.902292551
VA,2011,Female,35-44,582398.9840974077
VA,2011,Female,45-54,624302.5148140495
VA,2011,Female,55-64,494141.16718217277
VA,2011,Female,65+,557531.9846974437
VA,2012,Male,0-17,964867.7526304265
VA,2012,Male,18-24,425763.99576828565
VA,2012,Male,25-34,558747.3955120147
VA,2012,Male,35-44,561730.4508016576
VA,2012,Male,45-54,601082.0665071732
VA,2012,Male,55-64,469292.50162602286
VA,2012,Male,65+,435908.0177443292
VA,2012,Female,0-17,923120.2972434654
VA,2012,Female,18-24,401108.0889357457
VA,2012,Female,25-34,557881.3801454904
VA,2012,Female,35-44,576227.016990114
VA,2012,Female,45-54,627301.4987243222
VA,2012,Female,55-64,508601.2250610265
VA,2012,Female,65+,573597.3123099256
VA,2013,Male,0-17,965084.1412339228
VA,2013,Male,18-24,427979.01502854156
VA,2013,Male,25-34,570355.1170034071
VA,2013,Male,35-44,556559.3661333229
VA,2013,Male,45-54,599553.2873147387
VA,2013,Male,55-64,480378.62057836575
VA,2013,Male,65+,452854.36051587446
VA,2013,Female,0-17,925847.6034960392
VA,2013,Female,18-24,404086.8243739116
VA,2013,Female,25-34,565568.7321287557
VA,2013,Female,35-44,567967.0186325719
VA,2013,Female,45-54,626027.1508668499
VA,2013,Female,55-64,521108.73861131945
VA,2013,Female,65+,589683.0240823796
VA,2014,Male,0-17,965871.1296276138
VA,2014,Male,18-24,428303.1997792094
VA,2014,Male,25-34,582540.7711793495
VA,2014,Male,35-44,552609.6524197352
VA,2014,Male,45-54,595881.5158066498
VA,2014,Male,55-64,489480.521738748
VA,2014,Male,65+,470324.9713159142
VA,2014,Female,0-17,925295.44322064
VA,2014,Female,18-24,406163.06775786483
VA,2014,Female,25-34,572983.8139069491
VA,2014,Female,35-44,563160.7932188257
VA,2014,Female,45-54,620884.3683200672
VA,2014,Female,55-64,531397.6958257601
VA,2014,Female,65+,607179.0558826731
VA,2015,Male,0-17,965380.1873868635
VA,2015,Male,18-24,429576.11375573324
VA,2015,Male,25-34,590725.016710934
VA,2015,Male,35-44,549952.8786378946
VA,2015,Male,45-54,590391.7819162298
VA,2015,Male,55-64,498003.7011740867
VA,2015,Male,65+,489189.69149774173
VA,2015,Female,0-17,923289.2903390366
VA,2015,Female,18-24,406639.6337372511
VA,2015,Female,25-34,578203.8965524675
VA,2015,Female,35-44,559151.7795664817
VA,2015,Female,45-54,615275.0013736838
VA,2015,Female,55-64,540476.4508590066
VA,2015,Female,65+,626651.5764925883
VA,2016,Male,0-17,964452.5962118581
VA,2016,Male,18-24,429775.67633446737
VA,2016,Male,25-34,587862.3341426502
VA,2016,Male,35-44,550095.4169166677
VA,2016,Male,45-54,587257.0918405964
VA,2016,Male,55-64,506705.211680299
VA,2016,Male,65+,509623.127327157
VA,2016,Female,0-17,923696.9155779076
VA,2016,Female,18-24,403935.4736359129
VA,2016,Female,25-34,580657.1168377656
VA,2016,Female,35-44,558123.480361301
VA,2016,Female,45-54,610627.7440090317
VA,2016,Female,55-64,549075.209156684
VA,2016,Female,65+,649058.6059677021
VA,2017,Male,0-17,963895.7284189533
VA,2017,Male,18-24,427097.74364352075
VA,2017,Male,25-34,593500.8286198629
VA,2017,Male,35-44,551551.9761044529
VA,2017,Male,45-54,580727.0554535813
VA,2017,Male,55-64,516017.3305045259
VA,2017,Male,65+,530006.3525279609
VA,2017,Female,0-17,924520.0464645266
VA,2017,Female,18-24,401530.9718919018
VA,2017,Female,25-34,583078.6277633435
VA,2017,Female,35-44,558223.196516786
VA,2017,Female,45-54,604644.4886230521
VA,2017,Female,55-64,558458.9608662588
VA,2017,Female,65+,671953.6926012724
VA,2018,Male,0-17,969871.1664721479
VA,2018,Male,18-24,429745.43263575976
VA,2018,Male,25-34,597180.0932242977
VA,2018,Male,35-44,554971.1889603239
VA,2018,Male,45-54,584327.1321458693
VA,2018,Male,55-64,519216.2549336883
VA,2018,Male,65+,533291.9985101515
VA,2018,Female,0-17,930251.3845166693
VA,2018,Female,18-24,404020.16587651946
VA,2018,Female,25-34,586693.2824584697
VA,2018,Female,35-44,561683.7659874214
VA,2018,Female,45-54,608392.8356479933
VA,2018,Female,55-64,561920.9919008618
VA,2018,Female,65+,676119.3067298258
VA,2019,Male,0-17,975846.6045253425
VA,2019,Male,18-24,432393.1216279988
VA,2019,Male,25-34,600859.3578287323
VA,2019,Male,35-44,558390.4018161949
VA,2019,Male,45-54,587927.2088381574
VA,2019,Male,55-64,522415.1793628507
VA,2019,Male,65+,536577.6444923423
VA,2019,Female,0-17,935982.7225688121
VA,2019,Female,18-24,406509.3598611371
VA,2019,Female,25-34,590307.9371535958
VA,2019,Female,35-44,565144.3354580565
VA,2019,Female,45-54,612141.1826729341
VA,2019,Female,55-64,565383.022935465
VA,2019,Female,65+,680284.9208583791
WA,2008,Male,0-17,800443.9268989041
WA,2008,Male,18-24,330737.0736898512
WA,2008,Male,25-34,455025.7636548078
WA,2008,Male,35-44,467051.4752700571
WA,2008,Male,45-54,487654.4076780856
WA,2008,Male,55-64,380952.22079384606
WA,2008,Male,65+,346088.2586185323
WA,2008,Female,0-17,760559.2501270708
WA,2008,Female,18-24,309554.05871887825
WA,2008,Female,25-34,441966.9049921075
WA,2008,Female,35-44,456528.977606714
WA,2008,Female,45-54,493551.24697312125
WA,2008,Female,55-64,397517.5785353109
WA,2008,Female,65+,434599.8564427124
WA,2009,Male,0-17,813275.3403145749
WA,2009,Male,18-24,336038.911809662
WA,2009,Male,25-34,462319.9956328756
WA,2009,Male,35-44,474538.48387140525
WA,2009,Male,45-54,495471.68893741583
WA,2009,Male,55-64,387059.0263705483
WA,2009,Male,65+,351636.18193384627
WA,2009,Female,0-17,772751.2973617868
WA,2009,Female,18-24,314516.32524179283
WA,2009,Female,25-34,449051.7986160358
WA,2009,Female,35-44,463847.30666269176
WA,2009,Female,45-54,501463.0567563089
WA,2009,Female,55-64,403889.9329486228
WA,2009,Female,65+,441566.6535424322
WA,2010,Male,0-17,822481.7071472302
WA,2010,Male,18-24,339842.90947049035
WA,2010,Male,25-34,467553.5091342458
WA,2010,Male,35-44,479910.31201148184
WA,2010,Male,45-54,501080.48327487684
WA,2010,Male,55-64,391440.5773730407
WA,2010,Male,65+,355616.742418153
WA,2010,Female,0-17,781498.9275446607
WA,2010,Female,18-24,318076.6848414269
WA,2010,Female,25-34,454135.11465919006
WA,2010,Female,35-44,469098.1094939003
WA,2010,Female,45-54,507139.6740403612
WA,2010,Female,55-64,408462.0116757403
WA,2010,Female,65+,446565.23691520136
WA,2011,Male,0-17,824338.2341005991
WA,2011,Male,18-24,343225.52553982544
WA,2011,Male,25-34,479783.8237182739
WA,2011,Male,35-44,475682.32729080564
WA,2011,Male,45-54,501579.1757338402
WA,2011,Male,55-64,405655.4280364265
WA,2011,Male,65+,368540.98686426634
WA,2011,Female,0-17,784697.2711291184
WA,2011,Female,18-24,320182.2932362019
WA,2011,Female,25-34,462641.6193996704
WA,2011,Female,35-44,464465.75993578683
WA,2011,Female,45-54,506838.3195279613
WA,2011,Female,55-64,424803.264108062
WA,2011,Female,65+,459220.9713791618
WA,2012,Male,0-17,825993.6877451693
WA,2012,Male,18-24,346923.07696453657
WA,2012,Male,25-34,490288.50355542614
WA,2012,Male,35-44,472610.11923640035
WA,2012,Male,45-54,500049.8193892782
WA,2012,Male,55-64,417810.5033417356
WA,2012,Male,65+,383238.2814127443
WA,2012,Female,0-17,785961.3480417777
WA,2012,Female,18-24,323411.22474228765
WA,2012,Female,25-34,470681.99596837023
WA,2012,Female,35-44,460523.8038331943
WA,2012,Female,45-54,503226.8755540004
WA,2012,Female,55-64,439021.9050441969
WA,2012,Female,65+,473134.8551708828
WA,2013,Male,0-17,828394.9849042002
WA,2013,Male,18-24,348736.51988605165
WA,2013,Male,25-34,500279.9450951445
WA,2013,Male,35-44,471766.0037122527
WA,2013,Male,45-54,495615.93950066424
WA,2013,Male,55-64,428633.1411161892
WA,2013,Male,65+,399602.56513811194
WA,2013,Female,0-17,789814.837051085
WA,2013,Female,18-24,324664.002394576
WA,2013,Female,25-34,477993.18631311413
WA,2013,Female,35-44,458994.1022277182
WA,2013,Female,45-54,497201.5788807492
WA,2013,Female,55-64,451180.25922978536
WA,2013,Female,65+,490028.9345503587
WA,2014,Male,0-17,832534.8322394021
WA,2014,Male,18-24,351429.8851912048
WA,2014,Male,25-34,512223.44544835633
WA,2014,Male,35-44,473075.38903843286
WA,2014,Male,45-54,492605.9727856715
WA,2014,Male,55-64,439381.91207346215
WA,2014,Male,65+,418780.0391098985
WA,2014,Female,0-17,792998.3312663074
WA,2014,Female,18-24,326430.41088352824
WA,2014,Female,25-34,488069.3491768447
WA,2014,Female,35-44,459706.76273013256
WA,2014,Female,45-54,493206.0174135177
WA,2014,Female,55-64,462096.71901617065
WA,2014,Female,65+,509899.9336270712
WA,2015,Male,0-17,838172.1788914809
WA,2015,Male,18-24,355413.2418195843
WA,2015,Male,25-34,526575.1677132687
WA,2015,Male,35-44,476229.6244477103
WA,2015,Male,45-54,490997.7461849349
WA,2015,Male,55-64,449006.89271822176
WA,2015,Male,65+,440242.0058014758
WA,2015,Female,0-17,799105.005382606
WA,2015,Female,18-24,329051.9240376874
WA,2015,Female,25-34,500075.4084040803
WA,2015,Female,35-44,463183.3051128744
WA,2015,Female,45-54,490106.5929462954
WA,2015,Female,55-64,473134.68719314854
WA,2015,Female,65+,532249.2193466318
WA,2016,Male,0-17,846538.7515541174
WA,2016,Male,18-24,356093.28801073803
WA,2016,Male,25-34,537963.5525238698
WA,2016,Male,35-44,482521.8286516353
WA,2016,Male,45-54,492039.8849338045
WA,2016,Male,55-64,460006.0409441569
WA,2016,Male,65+,464810.962844539
WA,2016,Female,0-17,808312.8596808265
WA,2016,Female,18-24,329040.72171562695
WA,2016,Female,25-34,514030.7305405543
WA,2016,Female,35-44,469516.8779832906
WA,2016,Female,45-54,490662.0408344462
WA,2016,Female,55-64,484015.1806395626
WA,2016,Female,65+,559127.2791428311
WA,2017,Male,0-17,855899.4138600638
WA,2017,Male,18-24,354469.1785008215
WA,2017,Male,25-34,558570.077867304
WA,2017,Male,35-44,492425.4336300292
WA,2017,Male,45-54,492893.5383317664
WA,2017,Male,55-64,469375.4195889604
WA,2017,Male,65+,484841.5160839652
WA,2017,Female,0-17,817032.2247976873
WA,2017,Female,18-24,327530.3742937729
WA,2017,Female,25-34,529063.9472097988
WA,2017,Female,35-44,478814.1502341642
WA,2017,Female,45-54,490383.1715242204
WA,2017,Female,55-64,493270.50760484673
WA,2017,Female,65+,580863.0464725988
WA,2018,Male,0-17,868596.9947592507
WA,2018,Male,18-24,359727.8584314266
WA,2018,Male,25-34,566856.6693016858
WA,2018,Male,35-44,499730.74507093267
WA,2018,Male,45-54,500205.7942771564
WA,2018,Male,55-64,476338.7756396926
WA,2018,Male,65+,492034.3173338176
WA,2018,Female,0-17,829153.1967292179
WA,2018,Female,18-24,332389.4072095451
WA,2018,Female,25-34,536912.8044023076
WA,2018,Female,35-44,485917.5333067782
WA,2018,Female,45-54,497658.185259709
WA,2018,Female,55-64,500588.35602730117
WA,2018,Female,65+,589480.3622511791
WA,2019,Male,0-17,881294.5756584374
WA,2019,Male,18-24,364986.53836203157
WA,2019,Male,25-34,575143.2607360675
WA,2019,Male,35-44,507036.0565118361
WA,2019,Male,45-54,507518.05022254644
WA,2019,Male,55-64,483302.1316904248
WA,2019,Male,65+,499227.11858366994
WA,2019,Female,0-17,841274.1686607484
WA,2019,Female,18-24,337248.4401253172
WA,2019,Female,25-34,544761.6615948163
WA,2019,Female,35-44,493020.91637939203
WA,2019,Female,45-54,504933.1989951976
WA,2019,Female,55-64,507906.20444975555
WA,2019,Female,65+,598097.6780297594
WV,2008,Male,0-17,199327.71048162703
WV,2008,Male,18-24,86879.77301741307
WV,2008,Male,25-34,110218.53348703447
WV,2008,Male,35-44,121703.46303404713
WV,2008,Male,45-54,137635.20374271652
WV,2008,Male,55-64,123284.04047257664
WV,2008,Male,65+,125334.49229194666
WV,2008,Female,0-17,190038.19399913735
WV,2008,Female,18-24,81786.13478255674
WV,2008,Female,25-34,109464.73501223925
WV,2008,Female,35-44,121165.6068278935
WV,2008,Female,45-54,141242.23941521143
WV,2008,Female,55-64,126480.18599501738
WV,2008,Female,65+,165749.687440583
WV,2009,Male,0-17,200136.25977970473
WV,2009,Male,18-24,87232.19054792423
WV,2009,Male,25-34,110665.62194087144
WV,2009,Male,35-44,122197.13874713305
WV,2009,Male,45-54,138193.5046789389
WV,2009,Male,55-64,123784.127611226
WV,2009,Male,65+,125842.89684604864
WV,2009,Female,0-17,190809.061471576
WV,2009,Female,18-24,82117.89057160956
WV,2009,Female,25-34,109908.76577165825
WV,2009,Female,35-44,121657.10079085095
WV,2009,Female,45-54,141815.17186530656
WV,2009,Female,55-64,126993.23792021087
WV,2009,Female,65+,166422.03145694107
WV,2010,Male,0-17,200833.6809358095
WV,2010,Male,18-24,87536.17132206506
WV,2010,Male,25-34,111051.26193474367
WV,2010,Male,35-44,122622.96298243917
WV,2010,Male,45-54,138675.07195667975
WV,2010,Male,55-64,124215.48207683391
WV,2010,Male,65+,126281.4255699418
WV,2010,Female,0-17,191473.97984465468
WV,2010,Female,18-24,82404.04938282336
WV,2010,Female,25-34,110291.76832489317
WV,2010,Female,35-44,122081.0431388058
WV,2010,Female,45-54,142309.3596812694
WV,2010,Female,55-64,127435.77527403817
WV,2010,Female,65+,167001.96757500264
WV,2011,Male,0-17,199749.12107094345
WV,2011,Male,18-24,88339.76629411626
WV,2011,Male,25-34,111244.49301765842
WV,2011,Male,35-44,121422.69613707314
WV,2011,Male,45-54,137182.07295712893
WV,2011,Male,55-64,127418.03474489432
WV,2011,Male,65+,128066.42398064963
WV,2011,Female,0-17,190283.64348354505
WV,2011,Female,18-24,83196.88361175322
WV,2011,Female,25-34,109608.94373614852
WV,2011,Female,35-44,119756.98921669091
WV,2011,Female,45-54,140636.1278626409
WV,2011,Female,55-64,131216.89198818005
WV,2011,Female,65+,167951.91189857732
WV,2012,Male,0-17,198868.94150439804
WV,2012,Male,18-24,88061.98804310878
WV,2012,Male,25-34,111009.639318642
WV,2012,Male,35-44,119843.53183415554
WV,2012,Male,45-54,135399.16968831344
WV,2012,Male,55-64,130109.269490473
WV,2012,Male,65+,130943.09101255295
WV,2012,Female,0-17,189573.48713550693
WV,2012,Female,18-24,83597.88220468083
WV,2012,Female,25-34,109290.82311247723
WV,2012,Female,35-44,118055.48134998413
WV,2012,Female,45-54,138487.62052460955
WV,2012,Female,55-64,134097.76594085537
WV,2012,Female,65+,169425.30884024207
WV,2013,Male,0-17,196699.94995141934
WV,2013,Male,18-24,88062.06542444805
WV,2013,Male,25-34,111112.22353730729
WV,2013,Male,35-44,118775.2734553325
WV,2013,Male,45-54,132828.19885316238
WV,2013,Male,55-64,131823.0611387777
WV,2013,Male,65+,134025.36287716083
WV,2013,Female,0-17,188515.82864116086
WV,2013,Female,18-24,83825.48496859385
WV,2013,Female,25-34,108403.85246212948
WV,2013,Female,35-44,116725.99268242286
WV,2013,Female,45-54,135646.5850015564
WV,2013,Female,55-64,136443.69421385947
WV,2013,Female,65+,170985.42679266882
WV,2014,Male,0-17,196117.93834771487
WV,2014,Male,18-24,87596.93820800795
WV,2014,Male,25-34,111215.56919079486
WV,2014,Male,35-44,117330.97396057245
WV,2014,Male,45-54,130261.11445340881
WV,2014,Male,55-64,132318.20493224752
WV,2014,Male,65+,137561.69065328356
WV,2014,Female,0-17,186695.4264308227
WV,2014,Female,18-24,83534.6334408735
WV,2014,Female,25-34,107828.65251976799
WV,2014,Female,35-44,115488.37157724795
WV,2014,Female,45-54,132461.8620752896
WV,2014,Female,55-64,137734.27874874385
WV,2014,Female,65+,173321.34546122432
WV,2015,Male,0-17,194552.6319300861
WV,2015,Male,18-24,87274.48721305808
WV,2015,Male,25-34,110429.02422140844
WV,2015,Male,35-44,115833.37454278338
WV,2015,Male,45-54,127275.83276188007
WV,2015,Male,55-64,131977.77672705275
WV,2015,Male,65+,141637.35648961336
WV,2015,Female,0-17,185874.0332825615
WV,2015,Female,18-24,82784.45904656967
WV,2015,Female,25-34,106829.44037333506
WV,2015,Female,35-44,114187.79364595824
WV,2015,Female,45-54,129266.64737768847
WV,2015,Female,55-64,138029.81336271617
WV,2015,Female,65+,176043.3290252887
WV,2016,Male,0-17,192932.2148462807
WV,2016,Male,18-24,86213.01927693744
WV,2016,Male,25-34,110509.80331695278
WV,2016,Male,35-44,114290.49320023054
WV,2016,Male,45-54,124250.0125622125
WV,2016,Male,55-64,130695.63259144181
WV,2016,Male,65+,145885.833602009
WV,2016,Female,0-17,183795.87822383718
WV,2016,Female,18-24,81523.85302086787
WV,2016,Female,25-34,106327.4399282376
WV,2016,Female,35-44,111983.59795665655
WV,2016,Female,45-54,126005.47454893906
WV,2016,Female,55-64,136972.64892703074
WV,2016,Female,65+,179543.09799836628
WV,2017,Male,0-17,190946.8170638427
WV,2017,Male,18-24,84644.87504702361
WV,2017,Male,25-34,109134.08848987095
WV,2017,Male,35-44,112615.1654855641
WV,2017,Male,45-54,121478.60677042077
WV,2017,Male,55-64,129394.37207861533
WV,2017,Male,65+,149625.96818998686
WV,2017,Female,0-17,181860.8005235069
WV,2017,Female,18-24,79871.872346194
WV,2017,Female,25-34,105358.22293358768
WV,2017,Female,35-44,110380.50992055392
WV,2017,Female,45-54,122902.09918212934
WV,2017,Female,55-64,135759.03516195997
WV,2017,Female,65+,183075.56680674397
WV,2018,Male,0-17,189768.16933401494
WV,2018,Male,18-24,84122.39192135636
WV,2018,Male,25-34,108460.44203886777
WV,2018,Male,35-44,111920.03156720525
WV,2018,Male,45-54,120728.76193773773
WV,2018,Male,55-64,128595.66600302802
WV,2018,Male,65+,148702.3795675515
WV,2018,Female,0-17,180738.2375869903
WV,2018,Female,18-24,79378.85129213547
WV,2018,Female,25-34,104707.88357633178
WV,2018,Female,35-44,109699.1697472239
WV,2018,Female,45-54,122143.46763005875
WV,2018,Female,55-64,134921.0422534751
WV,2018,Female,65+,181945.5055440231
WV,2019,Male,0-17,188589.5216041872
WV,2019,Male,18-24,83599.90879568913
WV,2019,Male,25-34,107786.79558786462
WV,2019,Male,35-44,111224.89764884642
WV,2019,Male,45-54,119978.91710505472
WV,2019,Male,55-64,127796.95992744072
WV,2019,Male,65+,147778.79094511617
WV,2019,Female,0-17,179615.67465047367
WV,2019,Female,18-24,78885.83023807697
WV,2019,Female,25-34,104057.54421907588
WV,2019,Female,35-44,109017.82957389392
WV,2019,Female,45-54,121384.83607798816
WV,2019,Female,55-64,134083.0493449903
WV,2019,Female,65+,180815.44428130222
WI,2008,Male,0-17,687810.7667993332
WI,2008,Male,18-24,283204.07389356446
WI,2008,Male,25-34,356928.92271885497
WI,2008,Male,35-44,385288.25114531943
WI,2008,Male,45-54,434468.83361337025
WI,2008,Male,55-64,325055.69500387285
WI,2008,Male,65+,324663.4830103937
WI,2008,Female,0-17,656508.8478809751
WI,2008,Female,18-24,272207.1299641519
WI,2008,Female,25-34,343658.75009254256
WI,2008,Female,35-44,378349.5006994567
WI,2008,Female,45-54,434283.7335654273
WI,2008,Female,55-64,327955.2622413797
WI,2008,Female,65+,430612.7493713581
WI,2009,Male,0-17,691257.5047080081
WI,2009,Male,18-24,284623.2581583332
WI,2009,Male,25-34,358717.55486598227
WI,2009,Male,35-44,387218.99675892666
WI,2009,Male,45-54,436646.0315742592
WI,2009,Male,55-64,326684.6049315469
WI,2009,Male,65+,326290.4274963919
WI,2009,Female,0-17,659798.7264967195
WI,2009,Female,18-24,273571.2066537696
WI,2009,Female,25-34,345380.8831250099
WI,2009,Female,35-44,380245.4750425997
WI,2009,Female,45-54,436460.00395817845
WI,2009,Female,55-64,329598.70239858585
WI,2009,Female,65+,432770.6238316891
WI,2010,Male,0-17,693844.2651697507
WI,2010,Male,18-24,285688.3492216227
WI,2010,Male,25-34,360059.9148136724
WI,2010,Male,35-44,388668.01218954346
WI,2010,Male,45-54,438280.0083232425
WI,2010,Male,55-64,327907.0941106754
WI,2010,Male,65+,327511.4416208595
WI,2010,Female,0-17,662267.7648026843
WI,2010,Female,18-24,274594.939743137
WI,2010,Female,25-34,346673.33580237627
WI,2010,Female,35-44,381668.3947995609
WI,2010,Female,45-54,438093.2845716712
WI,2010,Female,55-64,330832.0964461
WI,2010,Female,65+,434390.0983851037
WI,2011,Male,0-17,689828.1773442145
WI,2011,Male,18-24,285378.0805603918
WI,2011,Male,25-34,364388.1638558751
WI,2011,Male,35-44,378548.1065158688
WI,2011,Male,45-54,438084.1146275843
WI,2011,Male,55-64,340526.4298875548
WI,2011,Male,65+,333769.21381127584
WI,2011,Female,0-17,658071.2758590498
WI,2011,Female,18-24,273257.38716335857
WI,2011,Female,25-34,351500.1085139648
WI,2011,Female,35-44,371539.1312713232
WI,2011,Female,45-54,437696.4055084535
WI,2011,Female,55-64,343513.3006598712
WI,2011,Female,65+,438655.1044212132
WI,2012,Male,0-17,686428.582363366
WI,2012,Male,18-24,283663.5099641846
WI,2012,Male,25-34,368537.7804028648
WI,2012,Male,35-44,369115.07429114304
WI,2012,Male,45-54,435944.38489796163
WI,2012,Male,55-64,352042.66357071884
WI,2012,Male,65+,342734.5539260929
WI,2012,Female,0-17,655001.266299047
WI,2012,Female,18-24,272662.7424554954
WI,2012,Female,25-34,355320.36528134404
